Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2017-12-07 15:00,13.09,49.48,9.85,0.0,5.775,11.18,211.9
2017-12-07 14:00,13.09,51.57,9.03,4.053,8.68,13.42,226.8
2017-12-07 13:00,13.11,51.82,9.44,0.0,11.07,15.79,227.0
2017-12-07 12:00,13.15,51.7,9.44,1.258,9.65,17.05,239.4
2017-12-07 11:00,13.21,55.32,4.959,0.979,8.48,13.42,242.3
2017-12-07 10:00,13.3,54.68,6.728,0.0,7.73,16.64,223.1
2017-12-07 09:00,13.36,51.76,7.273,0.14,8.7,16.36,230.8
2017-12-07 08:00,13.39,46.5,7.68,0.699,8.15,16.5,242.9
2017-12-07 07:00,13.4,39.95,9.82,0.0,6.133,18.18,251.3
2017-12-07 06:00,13.4,41.23,9.45,0.0,7.25,25.17,233.8
2017-12-07 05:00,13.4,39.95,12.13,0.0,5.493,17.76,222.7
2017-12-07 04:00,13.39,39.52,10.06,0.0,7.166,20.13,220.4
2017-12-07 03:00,13.38,39.89,9.86,0.0,5.664,20.97,207.2
2017-12-07 02:00,13.38,39.77,11.89,0.0,7.359,23.63,219.1
2017-12-07 01:00,13.37,40.26,13.19,0.0,7.942,20.41,252.0
2017-12-07 00:00,13.36,37.8,15.26,0.0,3.477,16.78,221.1
2017-12-06 23:00,13.35,34.74,16.65,0.0,6.19,19.16,213.8
2017-12-06 22:00,13.34,37.55,14.07,0.0,9.94,26.99,114.0
2017-12-06 21:00,13.31,34.13,17.64,0.0,5.828,18.18,185.8
2017-12-06 20:00,13.3,36.26,14.74,0.0,6.699,25.03,211.6
2017-12-06 19:00,13.27,35.7,18.04,0.0,7.798,21.81,143.6
2017-12-06 18:00,13.25,34.59,16.98,0.0,9.71,26.98,140.8
2017-12-06 17:00,13.22,36.79,16.17,0.0,11.76,26.28,122.1
2017-12-06 16:00,13.19,35.08,20.35,0.0,15.67,32.57,145.4
2017-12-06 15:00,13.16,37.39,14.67,0.0,17.48,46.69,122.3
2017-12-06 14:00,13.16,36.17,17.59,0.0,15.86,41.79,127.8
2017-12-06 13:00,13.18,37.4,16.78,0.14,15.2,36.48,170.8
2017-12-06 12:00,13.21,35.08,11.68,0.28,24.73,77.04,199.3
2017-12-06 11:00,13.27,36.32,14.07,1.538,31.39,53.97,215.8
2017-12-06 10:00,13.34,34.13,11.96,5.313,31.1,54.95,172.9
2017-12-06 09:00,13.39,34.39,15.77,0.839,31.65,80.6,214.0
2017-12-06 08:00,13.43,32.93,17.13,0.14,27.61,51.33,197.6
2017-12-06 07:00,13.44,32.32,14.99,3.357,32.22,57.49,159.3
2017-12-06 06:00,13.44,31.83,15.7,5.595,33.56,57.77,187.9
2017-12-06 05:00,13.43,30.97,16.32,2.238,28.37,48.67,154.3
2017-12-06 04:00,13.44,28.64,20.05,1.958,28.44,53.15,153.9
2017-12-06 03:00,13.42,29.25,21.62,0.42,30.8,56.64,152.8
2017-12-06 02:00,13.42,28.64,20.66,0.28,30.05,51.88,134.3
2017-12-06 01:00,13.4,27.78,15.19,8.67,31.14,55.93,130.7
2017-12-06 00:00,13.39,28.51,8.46,1.398,33.91,72.99,135.3
2017-12-05 23:00,13.39,28.82,25.79,0.839,34.66,65.3,125.8
2017-12-05 22:00,13.37,28.69,22.5,0.0,30.04,76.34,116.5
2017-12-05 21:00,13.34,29.97,25.38,0.0,31.54,95.4,148.9
2017-12-05 20:00,13.33,30.52,34.73,0.0,36.06,79.14,138.0
2017-12-05 19:00,13.31,30.21,50.35,0.0,38.11,81.4,162.2
2017-12-05 18:00,13.28,29.65,51.53,0.0,34.95,72.69,150.2
2017-12-05 17:00,13.25,29.09,52.38,0.28,30.34,63.74,135.6
2017-12-05 16:00,13.21,28.54,50.14,0.419,28.41,65.98,150.3
2017-12-05 15:00,13.19,26.4,55.5,0.419,22.12,47.1,150.6
2017-12-05 14:00,13.18,29.45,46.33,0.419,26.59,41.09,138.7
2017-12-05 13:00,13.19,28.42,46.03,0.699,25.71,43.33,153.0
2017-12-05 12:00,13.22,28.97,42.87,10.07,23.56,46.98,125.0
2017-12-05 11:00,13.28,30.15,39.28,0.419,25.11,38.59,134.2
2017-12-05 10:00,13.35,30.1,35.62,5.173,19.9,38.03,109.8
2017-12-05 09:00,13.41,30.6,50.17,0.28,19.44,29.09,138.8
2017-12-05 08:00,13.45,31.34,54.45,0.0,19.03,30.21,194.5
2017-12-05 07:00,13.45,29.99,55.4,0.0,12.02,19.02,182.8
2017-12-05 06:00,13.45,29.32,57.24,0.28,8.77,17.62,183.6
2017-12-05 05:00,13.44,29.26,58.02,0.0,5.681,12.59,193.2
2017-12-05 04:00,13.43,27.35,60.97,0.0,1.299,4.615,262.4
2017-12-05 03:00,13.42,26.68,60.56,0.0,0.149,3.216,238.1
2017-12-05 02:00,13.41,26.8,59.78,0.0,0.195,1.818,253.0
2017-12-05 01:00,13.4,25.45,59.54,0.0,0.08,1.538,275.0
2017-12-05 00:00,13.38,26.07,58.69,0.0,0.53,4.614,224.3
2017-12-04 23:00,13.37,27.16,57.23,0.0,2.806,10.77,163.0
2017-12-04 22:00,13.36,27.4,57.59,0.0,1.77,15.24,248.0
2017-12-04 21:00,13.35,30.28,52.8,0.0,4.334,14.54,241.3
2017-12-04 20:00,13.32,29.05,49.2,0.0,11.87,29.36,272.3
2017-12-04 19:00,13.3,28.61,40.19,0.14,14.68,34.53,263.5
2017-12-04 18:00,13.27,27.93,45.92,0.0,16.05,53.26,302.6
2017-12-04 17:00,13.24,32.39,36.55,0.0,8.07,22.5,253.1
2017-12-04 16:00,13.22,30.8,32.95,0.0,3.396,18.45,214.7
2017-12-04 15:00,13.21,30.19,36.62,0.0,0.593,9.09,205.6
2017-12-04 14:00,13.21,31.29,34.04,0.0,0.685,7.269,236.2
2017-12-04 13:00,13.23,33.25,35.77,0.0,2.421,9.65,222.0
2017-12-04 12:00,13.27,34.6,26.46,0.0,2.1,7.97,228.3
2017-12-04 11:00,13.35,38.66,28.41,0.0,3.553,15.38,229.8
2017-12-04 10:00,13.43,37.82,26.27,0.0,10.06,31.61,209.0
2017-12-04 09:00,13.47,34.64,21.01,0.0,13.84,35.53,275.3
2017-12-04 08:00,13.52,33.05,16.86,0.0,6.386,26.58,195.9
2017-12-04 07:00,13.52,23.39,41.26,0.0,8.46,33.99,214.8
2017-12-04 06:00,13.52,24.37,43.27,0.0,6.885,27.41,205.2
2017-12-04 05:00,13.52,30.3,26.51,0.0,16.04,37.77,265.9
2017-12-04 04:00,13.52,29.02,30.49,0.0,15.47,33.57,292.2
2017-12-04 03:00,13.52,24.85,53.09,0.0,15.81,41.4,299.8
2017-12-04 02:00,13.51,21.18,83.9,0.0,17.65,40.56,294.7
2017-12-04 01:00,13.51,18.18,88.7,0.0,17.98,33.57,289.4
2017-12-04 00:00,13.5,18.49,88.2,0.0,18.63,44.34,289.8
2017-12-03 23:00,13.5,18.0,88.1,0.28,21.8,46.3,285.4
2017-12-03 22:00,13.49,18.98,87.8,0.42,24.19,51.33,278.3
2017-12-03 21:00,13.48,16.41,87.7,0.0,24.75,50.35,273.0
2017-12-03 20:00,13.47,16.35,87.8,0.14,26.19,50.21,275.7
2017-12-03 19:00,13.45,15.68,86.7,0.0,32.7,90.3,273.0
2017-12-03 18:00,13.43,17.99,89.4,0.28,31.28,67.53,272.9
2017-12-03 17:00,13.4,16.03,88.0,0.0,27.54,84.6,276.9
2017-12-03 16:00,13.37,16.76,88.3,0.0,25.7,67.26,273.8
2017-12-03 15:00,13.36,18.1,88.5,0.0,28.25,78.02,273.1
2017-12-03 14:00,13.35,19.63,89.5,0.0,23.13,71.45,270.4
2017-12-03 13:00,13.35,20.0,89.7,0.0,24.7,76.06,269.1
2017-12-03 12:00,13.36,21.04,89.2,0.0,25.58,69.49,270.6
2017-12-03 11:00,13.4,21.54,88.8,0.0,22.1,64.34,271.6
2017-12-03 10:00,13.47,21.79,89.1,0.0,24.3,58.33,272.0
2017-12-03 09:00,13.52,21.18,89.5,0.0,23.41,60.98,275.6
2017-12-03 08:00,13.54,15.92,88.2,0.0,21.77,54.69,277.3
2017-12-03 07:00,13.54,16.11,87.9,0.0,27.26,67.28,271.4
2017-12-03 06:00,13.54,16.96,88.8,0.0,28.3,65.88,268.0
2017-12-03 05:00,13.53,17.15,89.1,0.0,29.36,74.27,268.4
2017-12-03 04:00,13.52,15.92,88.9,0.0,28.08,70.91,270.4
2017-12-03 03:00,13.52,16.17,88.8,0.0,27.8,70.91,268.5
2017-12-03 02:00,13.51,16.53,89.3,0.0,26.17,55.53,267.0
2017-12-03 01:00,13.51,17.21,89.0,0.0,23.66,57.21,255.7
2017-12-03 00:00,13.51,18.25,89.9,0.0,22.23,60.7,237.9
2017-12-02 23:00,13.5,18.74,89.6,0.0,24.65,89.5,245.9
2017-12-02 22:00,13.5,18.8,90.4,0.0,23.32,56.09,257.1
2017-12-02 21:00,13.49,19.53,90.7,0.0,20.04,48.54,249.2
2017-12-02 20:00,13.48,19.47,89.9,0.0,19.6,41.4,250.0
2017-12-02 19:00,13.48,19.78,90.8,0.0,20.33,51.33,237.1
2017-12-02 18:00,13.48,19.84,91.0,0.0,18.44,61.68,241.6
2017-12-02 17:00,13.48,20.33,90.6,0.0,16.31,47.98,226.6
2017-12-02 16:00,13.48,21.0,91.0,0.0,15.55,58.75,223.9
2017-12-02 15:00,13.48,21.67,91.6,0.0,20.05,61.82,231.8
2017-12-02 14:00,13.49,22.96,92.4,0.0,20.73,45.04,224.4
2017-12-02 13:00,13.5,22.71,92.3,0.0,20.66,38.18,220.1
2017-12-02 12:00,13.5,22.65,92.7,0.0,19.69,33.29,207.3
2017-12-02 11:00,13.5,23.02,92.3,0.0,18.93,42.8,208.9
2017-12-02 10:00,13.51,22.22,92.5,0.14,18.37,31.47,212.3
2017-12-02 09:00,13.5,22.04,91.9,0.0,18.87,33.71,212.4
2017-12-02 08:00,13.49,22.04,92.7,0.0,15.89,45.6,221.3
2017-12-02 07:00,13.5,21.67,92.1,0.0,13.65,54.41,227.8
2017-12-02 06:00,13.5,21.67,91.8,0.0,17.56,61.96,234.5
2017-12-02 05:00,13.5,21.67,92.2,0.0,18.63,66.3,234.0
2017-12-02 04:00,13.5,21.55,92.6,0.0,16.1,54.69,236.7
2017-12-02 03:00,13.5,22.53,92.4,0.0,12.51,55.11,239.7
2017-12-02 02:00,13.5,22.41,92.7,0.0,11.55,70.49,243.3
2017-12-02 01:00,13.5,22.41,92.3,0.0,18.21,90.9,243.9
2017-12-02 00:00,13.5,22.16,92.3,0.0,22.26,74.27,241.3
2017-12-01 23:00,13.49,22.28,92.5,0.0,25.4,84.2,240.1
2017-12-01 22:00,13.49,21.67,92.3,0.0,19.17,76.51,245.1
2017-12-01 21:00,13.48,18.92,89.9,0.0,27.53,91.1,240.8
2017-12-01 20:00,13.48,18.98,90.4,0.0,21.77,100.7,234.5
2017-12-01 19:00,13.47,19.84,73.39,0.0,26.08,103.9,238.6
2017-12-01 18:00,13.45,19.47,74.54,0.0,25.15,71.6,245.7
2017-12-01 17:00,13.43,20.19,74.87,0.0,22.04,64.18,241.7
2017-12-01 16:00,13.41,21.29,83.4,0.0,30.7,66.56,239.5
2017-12-01 15:00,13.38,22.15,78.1,0.0,31.11,62.78,241.3
2017-12-01 14:00,13.38,23.24,66.33,0.0,23.07,57.19,249.4
2017-12-01 13:00,13.35,24.4,62.76,0.0,25.31,56.77,247.2
2017-12-01 12:00,13.35,25.82,54.65,0.419,27.61,42.37,248.7
2017-12-01 11:00,13.39,25.58,58.05,0.0,26.7,42.38,251.5
2017-12-01 10:00,13.44,26.38,52.65,0.0,22.91,44.2,255.0
2017-12-01 09:00,13.47,26.44,39.6,0.0,19.61,36.51,267.2
2017-12-01 08:00,13.49,26.2,42.11,0.0,20.9,46.86,271.8
2017-12-01 07:00,13.49,23.63,48.27,0.14,24.16,45.46,268.5
2017-12-01 06:00,13.49,23.14,47.65,0.0,23.78,43.5,271.7
2017-12-01 05:00,13.48,22.65,43.47,0.0,20.65,46.02,269.4
2017-12-01 04:00,13.48,21.12,45.65,0.0,21.73,53.99,270.2
2017-12-01 03:00,13.48,20.82,51.16,0.0,20.05,73.15,269.4
2017-12-01 02:00,13.47,20.2,66.35,0.0,16.39,77.77,263.6
2017-12-01 01:00,13.47,20.33,82.0,0.0,22.1,68.12,264.9
2017-12-01 00:00,13.46,19.71,88.0,0.0,24.9,83.1,268.1
2017-11-30 23:00,13.46,20.63,89.7,0.0,22.71,69.24,266.6
2017-11-30 22:00,13.45,22.77,92.3,0.0,23.11,76.79,265.0
2017-11-30 21:00,13.44,23.94,93.7,0.0,26.39,88.8,261.9
2017-11-30 20:00,13.44,24.55,94.1,0.0,25.31,64.06,253.3
2017-11-30 19:00,13.44,26.08,96.1,0.28,29.2,83.8,250.3
2017-11-30 18:00,13.44,26.63,95.5,0.28,30.44,58.04,250.4
2017-11-30 17:00,13.43,26.81,96.2,0.14,26.34,57.76,260.7
2017-11-30 16:00,13.43,26.68,95.8,0.0,27.65,53.01,263.1
2017-11-30 15:00,13.42,26.31,94.7,0.14,28.15,78.17,262.2
2017-11-30 14:00,13.42,25.7,93.4,0.0,25.95,79.02,249.3
2017-11-30 13:00,13.42,25.58,92.0,0.0,32.21,111.6,249.5
2017-11-30 12:00,13.42,23.69,89.5,0.0,34.64,117.3,245.1
2017-11-30 11:00,13.43,24.85,84.6,0.0,30.0,67.28,243.7
2017-11-30 10:00,13.43,25.59,85.5,0.0,29.22,66.58,241.4
2017-11-30 09:00,13.43,26.08,55.71,0.0,33.23,61.4,239.0
2017-11-30 08:00,13.43,27.91,42.21,0.0,31.8,111.3,241.8
2017-11-30 07:00,13.43,27.6,50.98,0.0,33.55,74.96,250.1
2017-11-30 06:00,13.43,27.05,39.49,6.993,33.87,60.42,246.1
2017-11-30 05:00,13.42,28.39,38.98,6.712,30.29,54.53,240.0
2017-11-30 04:00,13.41,29.25,39.32,0.419,22.61,40.13,240.3
2017-11-30 03:00,13.4,30.29,44.76,2.377,18.29,25.87,245.7
2017-11-30 02:00,13.4,30.23,47.1,0.0,14.34,20.69,251.3
2017-11-30 01:00,13.39,29.74,45.74,3.356,9.72,16.08,242.9
2017-11-30 00:00,13.38,29.37,49.65,2.517,6.956,11.05,242.3
2017-11-29 23:00,13.37,30.1,44.04,2.657,5.976,11.19,227.8
2017-11-29 22:00,13.36,26.67,51.17,0.979,3.592,5.733,243.0
2017-11-29 21:00,13.35,27.95,53.62,0.0,6.175,14.4,234.5
2017-11-29 20:00,13.33,26.42,52.16,0.0,1.553,4.474,233.9
2017-11-29 19:00,13.31,25.43,55.79,0.0,0.038,0.419,221.3
2017-11-29 18:00,13.29,26.03,48.71,0.0,0.6,5.592,245.3
2017-11-29 17:00,13.26,25.3,51.7,0.0,0.246,3.495,240.2
2017-11-29 16:00,13.23,24.2,72.15,0.0,0.094,1.957,127.7
2017-11-29 15:00,13.21,25.3,62.23,0.0,0.087,2.097,212.5
2017-11-29 14:00,13.22,28.6,68.34,0.0,0.48,3.914,236.4
2017-11-29 13:00,13.24,27.68,62.43,0.0,0.297,3.496,188.8
2017-11-29 12:00,13.29,30.34,73.16,0.0,0.688,6.851,182.5
2017-11-29 11:00,13.38,26.56,71.1,0.0,0.21,4.336,188.1
2017-11-29 10:00,13.46,29.38,82.6,0.0,1.481,7.553,232.4
2017-11-29 09:00,13.52,20.69,87.1,0.0,4.383,10.35,122.1
2017-11-29 08:00,13.52,19.35,89.7,0.0,1.764,9.93,146.3
2017-11-29 07:00,13.51,19.47,89.9,0.0,8.82,44.34,227.6
2017-11-29 06:00,13.52,19.59,89.0,0.0,21.34,60.42,263.4
2017-11-29 05:00,13.51,17.88,89.1,0.0,20.23,51.61,263.0
2017-11-29 04:00,13.51,19.84,91.7,0.0,18.88,48.81,260.2
2017-11-29 03:00,13.5,19.35,90.7,0.0,19.12,49.93,262.6
2017-11-29 02:00,13.5,19.1,90.6,0.0,25.31,56.65,250.9
2017-11-29 01:00,13.51,19.35,91.5,0.14,33.35,86.2,246.5
2017-11-29 00:00,13.5,19.16,91.5,0.0,35.82,69.24,242.0
2017-11-28 23:00,13.5,19.1,90.9,0.0,33.46,80.4,242.8
2017-11-28 22:00,13.5,19.04,91.2,0.0,35.2,110.9,235.8
2017-11-28 21:00,13.48,18.98,90.6,0.14,33.53,87.0,231.2
2017-11-28 20:00,13.48,19.1,91.0,0.0,30.5,63.22,235.8
2017-11-28 19:00,13.47,18.98,90.9,0.0,31.53,85.9,237.5
2017-11-28 18:00,13.46,18.98,91.2,0.0,27.48,58.47,248.8
2017-11-28 17:00,13.45,18.61,90.7,0.0,11.43,47.55,253.2
2017-11-28 16:00,13.44,19.71,90.8,0.0,19.46,68.25,261.0
2017-11-28 15:00,13.43,22.4,92.9,0.0,34.93,77.06,233.3
2017-11-28 14:00,13.43,25.03,94.6,0.14,33.29,67.83,228.3
2017-11-28 13:00,13.44,26.13,95.9,0.0,32.71,69.23,229.6
2017-11-28 12:00,13.44,28.65,99.1,0.0,27.9,70.21,229.8
2017-11-28 11:00,13.44,27.3,98.0,0.979,27.04,44.34,224.6
2017-11-28 10:00,13.45,27.3,97.6,0.42,25.37,36.65,217.9
2017-11-28 09:00,13.45,27.42,93.0,0.0,24.94,46.16,224.8
2017-11-28 08:00,13.45,27.18,90.4,2.098,22.32,33.71,214.4
2017-11-28 07:00,13.46,26.81,77.02,5.035,20.83,28.25,215.2
2017-11-28 06:00,13.46,27.79,65.33,1.958,23.11,38.88,232.9
2017-11-28 05:00,13.45,27.42,61.32,1.958,23.18,44.62,230.8
2017-11-28 04:00,13.45,27.55,50.31,3.777,22.82,34.83,222.2
2017-11-28 03:00,13.45,26.08,27.67,8.11,19.1,27.55,221.5
2017-11-28 02:00,13.44,26.69,44.12,0.0,18.74,29.93,218.6
2017-11-28 01:00,13.44,26.75,26.95,0.0,18.79,28.25,217.8
2017-11-28 00:00,13.43,24.3,25.29,0.28,16.44,22.94,221.1
2017-11-27 23:00,13.42,26.92,33.31,0.28,14.06,26.71,232.4
2017-11-27 22:00,13.42,23.68,34.02,0.0,6.044,14.4,243.2
2017-11-27 21:00,13.4,25.21,32.42,0.0,5.46,14.68,251.9
2017-11-27 20:00,13.39,23.74,42.82,0.0,2.132,9.93,183.7
2017-11-27 19:00,13.37,24.34,30.96,0.0,5.291,18.18,244.3
2017-11-27 18:00,13.35,21.1,55.79,0.0,3.194,12.44,80.9
2017-11-27 17:00,13.32,21.03,62.72,0.0,4.959,18.32,142.3
2017-11-27 16:00,13.29,21.51,60.26,0.0,7.91,35.37,124.9
2017-11-27 15:00,13.27,20.53,85.0,0.559,21.95,45.43,247.3
2017-11-27 14:00,13.25,20.16,86.0,0.0,22.97,66.54,261.7
2017-11-27 13:00,13.25,20.47,81.7,0.0,22.85,55.22,262.7
2017-11-27 12:00,13.29,22.63,62.08,0.559,20.66,53.55,268.4
2017-11-27 11:00,13.35,21.91,53.73,0.0,21.53,42.66,266.2
2017-11-27 10:00,13.43,22.47,72.91,0.0,19.72,41.82,266.7
2017-11-27 09:00,13.47,21.67,82.9,0.0,20.37,48.12,261.4
2017-11-27 08:00,13.48,18.61,88.3,0.0,19.29,65.88,261.9
2017-11-27 07:00,13.47,19.47,89.1,0.0,19.26,43.5,260.7
2017-11-27 06:00,13.47,18.61,87.0,0.0,16.68,59.31,262.3
2017-11-27 05:00,13.47,20.2,91.4,0.0,16.71,31.61,256.7
2017-11-27 04:00,13.47,20.33,90.2,0.0,18.38,46.16,261.4
2017-11-27 03:00,13.46,20.57,91.6,0.0,20.42,51.47,263.1
2017-11-27 02:00,13.45,21.12,89.9,0.0,21.98,46.16,260.7
2017-11-27 01:00,13.45,20.69,90.8,0.0,23.03,59.58,263.2
2017-11-27 00:00,13.45,20.63,91.5,0.0,26.55,61.96,253.5
2017-11-26 23:00,13.44,22.28,93.1,0.0,25.7,76.65,248.6
2017-11-26 22:00,13.44,22.04,93.1,0.0,28.11,89.0,250.3
2017-11-26 21:00,13.44,22.53,94.0,0.0,29.93,88.1,240.7
2017-11-26 20:00,13.43,23.13,93.8,0.0,27.25,91.9,232.0
2017-11-26 19:00,13.43,23.25,94.2,0.0,35.46,104.2,236.0
2017-11-26 18:00,13.42,23.86,94.8,0.0,41.08,129.5,238.8
2017-11-26 17:00,13.41,23.98,94.6,0.0,49.7,168.1,238.7
2017-11-26 16:00,13.4,24.23,94.4,0.0,42.66,151.8,240.0
2017-11-26 15:00,13.38,25.03,95.4,0.0,45.4,146.4,238.3
2017-11-26 14:00,13.37,25.81,95.8,0.28,52.88,164.3,238.2
2017-11-26 13:00,13.37,26.91,98.2,0.559,47.95,131.4,226.4
2017-11-26 12:00,13.36,31.44,100.0,0.0,49.24,116.1,210.1
2017-11-26 11:00,13.36,31.19,100.0,0.0,34.01,106.4,208.6
2017-11-26 10:00,13.36,33.46,100.0,0.0,30.31,77.18,215.6
2017-11-26 09:00,13.36,35.23,100.0,0.0,38.11,98.2,210.0
2017-11-26 08:00,13.36,35.29,99.4,0.0,36.85,81.1,225.4
2017-11-26 07:00,13.37,35.54,90.7,0.0,36.92,80.8,214.2
2017-11-26 06:00,13.36,37.13,79.1,0.419,38.44,82.2,208.9
2017-11-26 05:00,13.36,36.94,85.0,0.0,36.33,87.0,218.2
2017-11-26 04:00,13.35,36.82,83.5,0.0,37.09,79.28,210.9
2017-11-26 03:00,13.36,37.19,78.97,0.0,34.36,74.11,208.8
2017-11-26 02:00,13.36,37.92,75.57,0.0,38.78,105.8,202.5
2017-11-26 01:00,13.36,38.84,65.85,0.0,39.64,102.8,200.9
2017-11-26 00:00,13.36,39.27,62.32,0.0,30.98,79.84,205.4
2017-11-25 23:00,13.37,37.93,72.72,0.28,36.7,109.8,208.5
2017-11-25 22:00,13.37,38.66,69.25,0.0,31.24,83.6,206.7
2017-11-25 21:00,13.37,38.48,67.22,0.28,32.16,72.01,210.4
2017-11-25 20:00,13.37,37.93,69.25,0.0,30.21,60.4,205.8
2017-11-25 19:00,13.37,37.31,72.11,7.271,31.14,59.7,201.2
2017-11-25 18:00,13.37,36.83,88.2,0.419,29.32,66.56,201.1
2017-11-25 17:00,13.38,36.83,100.0,0.0,32.2,76.76,213.3
2017-11-25 16:00,13.38,35.36,99.3,0.28,35.44,68.37,219.9
2017-11-25 15:00,13.39,34.75,100.0,0.28,35.28,57.05,215.5
2017-11-25 14:00,13.39,31.81,90.9,0.0,18.81,75.5,212.2
2017-11-25 13:00,13.4,34.14,64.84,0.0,24.54,53.27,202.4
2017-11-25 12:00,13.42,36.59,28.31,0.0,17.08,60.84,212.8
2017-11-25 11:00,13.42,37.09,21.92,0.0,14.28,45.46,223.0
2017-11-25 10:00,13.43,36.97,16.04,0.0,14.33,53.01,224.7
2017-11-25 09:00,13.46,36.48,14.34,0.0,23.66,57.21,237.1
2017-11-25 08:00,13.47,36.78,15.19,0.0,22.63,61.26,242.8
2017-11-25 07:00,13.46,34.28,15.4,0.0,16.64,51.75,245.8
2017-11-25 06:00,13.47,31.71,14.68,0.0,16.42,51.75,242.3
2017-11-25 05:00,13.47,30.73,14.21,0.0,16.05,58.05,240.0
2017-11-25 04:00,13.46,29.26,17.47,0.0,17.94,55.67,241.2
2017-11-25 03:00,13.46,28.52,15.94,0.0,16.34,49.65,241.0
2017-11-25 02:00,13.46,28.28,22.77,0.0,16.02,46.02,245.2
2017-11-25 01:00,13.45,26.93,24.85,0.0,20.16,60.28,245.6
2017-11-25 00:00,13.44,25.71,26.61,0.0,20.33,55.81,245.3
2017-11-24 23:00,13.43,25.34,27.26,0.0,25.16,79.71,249.2
2017-11-24 22:00,13.42,24.66,29.23,0.0,23.01,56.35,250.6
2017-11-24 21:00,13.4,24.47,32.25,0.0,23.61,69.35,246.3
2017-11-24 20:00,13.38,23.56,42.48,0.0,21.8,64.88,248.0
2017-11-24 19:00,13.35,23.18,50.56,0.28,23.37,53.97,249.6
2017-11-24 18:00,13.33,22.63,57.8,0.14,28.31,58.87,248.8
2017-11-24 17:00,13.28,22.67,62.09,0.0,22.51,55.78,246.8
2017-11-24 16:00,13.24,23.22,66.75,0.0,13.33,49.62,242.9
2017-11-24 15:00,13.21,23.16,81.0,0.0,10.93,43.61,232.8
2017-11-24 14:00,13.2,26.15,65.69,0.0,10.51,35.78,243.8
2017-11-24 13:00,13.22,25.48,75.65,0.0,7.24,34.25,146.9
2017-11-24 12:00,13.26,25.98,90.0,0.0,9.56,44.46,192.5
2017-11-24 11:00,13.33,25.32,85.6,0.0,15.02,55.23,234.6
2017-11-24 10:00,13.39,25.45,83.5,0.0,12.6,72.45,182.9
2017-11-24 09:00,13.45,24.92,89.9,0.0,14.38,40.42,261.0
2017-11-24 08:00,13.48,22.04,91.0,0.0,14.88,35.95,256.1
2017-11-24 07:00,13.48,21.79,92.8,0.0,13.03,53.85,243.6
2017-11-24 06:00,13.48,21.06,92.7,0.0,7.452,63.64,243.6
2017-11-24 05:00,13.47,21.49,92.9,0.0,7.848,70.22,237.3
2017-11-24 04:00,13.47,22.22,93.3,0.0,7.578,72.59,240.1
2017-11-24 03:00,13.46,20.2,91.8,0.0,7.778,64.06,237.3
2017-11-24 02:00,13.45,20.45,92.3,0.0,26.23,68.96,237.0
2017-11-24 01:00,13.45,22.71,93.4,0.0,16.73,80.7,246.4
2017-11-24 00:00,13.44,21.79,92.2,0.0,11.08,82.2,253.3
2017-11-23 23:00,13.43,22.89,94.6,0.0,10.61,84.9,245.5
2017-11-23 22:00,13.43,21.54,93.3,0.0,10.74,105.8,251.2
2017-11-23 21:00,13.41,19.7,92.8,0.0,15.72,114.9,258.0
2017-11-23 20:00,13.4,20.44,91.9,0.14,34.48,86.1,241.5
2017-11-23 19:00,13.4,25.51,96.4,2.517,43.75,100.0,238.7
2017-11-23 18:00,13.38,28.76,100.0,10.35,50.18,112.3,240.7
2017-11-23 17:00,13.37,29.36,100.0,1.258,51.41,112.3,239.4
2017-11-23 16:00,13.36,29.97,100.0,0.0,56.09,131.6,238.4
2017-11-23 15:00,13.35,28.99,71.63,0.0,41.92,140.1,226.5
2017-11-23 14:00,13.35,30.15,67.18,0.0,32.57,184.8,224.3
2017-11-23 13:00,13.34,29.72,55.73,0.0,52.64,162.9,222.4
2017-11-23 12:00,13.34,31.68,59.8,0.0,44.2,175.5,217.7
2017-11-23 11:00,13.34,32.17,65.24,0.0,23.33,155.2,218.4
2017-11-23 10:00,13.34,32.29,61.43,0.0,25.21,141.2,207.9
2017-11-23 09:00,13.34,32.29,61.91,0.0,16.55,169.2,203.8
2017-11-23 08:00,13.34,32.42,64.29,0.0,40.04,150.6,215.4
2017-11-23 07:00,13.34,33.88,74.28,0.0,52.6,150.0,220.8
2017-11-23 06:00,13.33,34.62,86.4,0.0,33.19,121.4,233.8
2017-11-23 05:00,13.33,34.86,90.2,0.0,34.72,132.1,244.0
2017-11-23 04:00,13.32,34.74,93.8,0.0,36.41,134.4,251.8
2017-11-23 03:00,13.31,34.31,95.3,0.0,38.33,125.6,225.8
2017-11-23 02:00,13.31,35.11,100.0,0.0,26.42,126.7,208.9
2017-11-23 01:00,13.31,36.08,100.0,0.0,24.79,115.2,212.3
2017-11-23 00:00,13.31,35.96,100.0,0.0,26.17,140.5,204.1
2017-11-22 23:00,13.32,35.84,100.0,0.0,29.89,101.0,203.3
2017-11-22 22:00,13.33,35.84,44.61,0.0,25.63,130.3,198.7
2017-11-22 21:00,13.33,36.09,100.0,0.0,23.63,104.0,203.9
2017-11-22 20:00,13.33,35.41,0.442,0.0,25.67,103.2,194.4
