Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2014-12-29 23:00,13.3,-0.612,82.7,39.99,56.16,70.47,34.28
2014-12-29 22:00,13.3,-0.489,82.5,35.38,58.09,75.64,35.51
2014-12-29 21:00,13.29,-0.122,82.9,34.82,53.02,71.31,45.82
2014-12-29 20:00,13.27,1.279,83.8,25.31,46.97,67.25,40.15
2014-12-29 19:00,13.24,2.191,84.2,28.94,47.69,64.17,34.74
2014-12-29 18:00,13.22,3.658,81.8,30.05,46.47,68.07,37.02
2014-12-29 17:00,13.19,4.144,82.0,23.48,45.16,62.62,37.93
2014-12-29 16:00,13.16,6.097,80.9,25.3,40.14,54.79,38.54
2014-12-29 15:00,13.15,8.29,77.13,19.99,40.26,57.17,36.84
2014-12-29 14:00,13.15,9.27,82.1,30.47,43.93,63.18,35.21
2014-12-29 13:00,13.17,9.52,84.4,29.91,46.04,68.21,36.29
2014-12-29 12:00,13.2,9.4,85.4,30.89,52.24,73.81,40.17
2014-12-29 11:00,13.24,10.57,84.4,26.15,53.75,81.5,40.06
2014-12-29 10:00,13.28,10.51,86.7,3.216,21.02,63.34,45.44
2014-12-29 09:00,13.26,10.45,86.4,0.0,29.89,57.05,53.77
2014-12-29 08:00,13.26,11.36,86.8,5.593,28.45,54.67,48.79
2014-12-29 07:00,13.24,12.22,87.7,8.95,21.4,49.78,43.54
2014-12-29 06:00,13.25,11.97,87.3,0.0,2.448,26.84,102.8
2014-12-29 05:00,13.24,13.81,88.2,0.0,1.844,8.67,104.5
2014-12-29 04:00,13.24,14.11,87.4,0.0,0.033,0.28,258.1
2014-12-29 03:00,13.24,14.42,88.4,0.0,0.04,0.28,299.6
2014-12-29 02:00,13.24,13.69,87.9,0.0,0.048,0.699,298.7
2014-12-29 01:00,13.24,14.05,88.6,0.0,0.039,0.559,294.7
2014-12-29 00:00,13.24,13.25,88.0,0.0,0.038,0.559,294.7
2014-12-28 23:00,13.24,14.17,88.2,0.0,0.04,0.419,295.1
2014-12-28 22:00,13.23,14.72,88.2,0.0,0.031,0.559,294.5
2014-12-28 21:00,13.25,13.56,87.2,0.0,0.034,0.559,297.4
2014-12-28 20:00,13.24,15.15,88.8,0.0,0.042,0.559,298.3
2014-12-28 19:00,13.24,16.01,89.4,0.0,0.04,0.419,299.0
2014-12-28 18:00,13.24,15.89,88.9,0.0,0.044,0.699,304.1
2014-12-28 17:00,13.23,15.88,88.4,0.0,0.042,0.839,293.4
2014-12-28 16:00,13.23,16.49,88.9,0.0,0.045,0.839,294.4
2014-12-28 15:00,13.23,16.13,88.3,0.0,0.045,0.839,302.5
2014-12-28 14:00,13.22,16.74,87.7,0.0,0.036,0.419,308.1
2014-12-28 13:00,13.22,17.11,88.5,0.0,0.041,0.419,298.1
2014-12-28 12:00,13.22,17.29,88.2,0.0,0.039,0.28,298.4
2014-12-28 11:00,13.23,17.6,87.8,0.0,0.038,0.14,307.0
2014-12-28 10:00,13.24,16.68,88.1,0.0,0.038,0.14,313.3
2014-12-28 09:00,13.24,16.74,89.1,0.0,0.034,0.28,310.4
2014-12-28 08:00,13.23,16.62,89.4,0.0,0.039,0.28,305.8
2014-12-28 07:00,13.23,15.76,89.6,0.0,0.035,0.699,303.9
2014-12-28 06:00,13.22,16.86,89.5,0.0,0.035,0.28,294.3
2014-12-28 05:00,13.22,17.66,90.3,0.0,0.05,0.559,299.8
2014-12-28 04:00,13.22,17.35,90.3,0.0,0.035,0.28,287.5
2014-12-28 03:00,13.21,16.98,90.0,0.0,0.038,0.419,285.8
2014-12-28 02:00,13.22,18.08,90.4,0.0,11.75,29.22,286.1
2014-12-28 01:00,13.21,18.21,90.1,7.269,17.17,27.12,288.1
2014-12-28 00:00,13.2,18.39,89.5,13.84,30.84,51.86,284.9
2014-12-27 23:00,13.21,17.6,89.4,25.3,40.89,62.2,-7999.0
2014-12-27 22:00,13.22,16.43,89.9,27.26,42.71,57.73,294.1
2014-12-27 21:00,13.2,16.25,89.0,22.08,42.19,63.04,311.3
2014-12-27 20:00,13.2,20.04,89.9,11.88,31.65,59.55,313.3
2014-12-27 19:00,13.2,22.18,91.3,16.63,33.13,58.71,298.8
2014-12-27 18:00,13.2,22.36,91.7,9.78,24.06,42.63,295.0
2014-12-27 17:00,13.2,22.61,92.0,22.92,42.58,61.36,291.6
2014-12-27 16:00,13.2,23.59,91.5,4.193,36.23,61.5,287.4
2014-12-27 15:00,13.2,24.32,92.5,5.591,17.35,33.13,289.2
2014-12-27 14:00,13.2,24.2,92.1,16.35,37.69,58.01,282.8
2014-12-27 13:00,13.2,24.69,91.6,26.7,39.53,54.79,289.2
2014-12-27 12:00,13.2,23.95,90.7,26.56,38.35,52.28,289.6
2014-12-27 11:00,13.2,24.63,91.2,25.72,35.09,47.52,290.4
2014-12-27 10:00,13.2,24.87,91.6,19.01,30.2,39.28,-7999.0
2014-12-27 09:00,13.19,25.05,91.7,22.5,31.72,41.09,-7999.0
2014-12-27 08:00,13.19,26.03,88.7,9.92,23.34,41.09,290.1
2014-12-27 07:00,13.19,29.27,60.56,0.0,18.5,36.34,-7999.0
2014-12-27 06:00,13.19,26.89,70.89,0.0,11.75,24.6,-7999.0
2014-12-27 05:00,13.19,29.09,66.24,2.796,14.14,26.14,-7999.0
2014-12-27 04:00,13.19,28.97,45.28,0.0,9.91,22.36,-7999.0
2014-12-27 03:00,13.2,29.09,39.06,0.0,4.046,17.19,-7999.0
2014-12-27 02:00,13.2,26.77,57.64,0.0,2.48,14.4,-7999.0
2014-12-27 01:00,13.2,23.89,55.98,0.0,1.286,6.71,188.8
2014-12-27 00:00,13.2,24.08,54.69,0.0,4.502,24.46,-7999.0
2014-12-26 23:00,13.21,22.24,63.72,0.0,3.118,9.92,283.8
2014-12-26 22:00,13.22,22.55,66.44,0.0,4.792,13.98,268.8
2014-12-26 21:00,13.23,22.3,62.5,0.0,3.208,10.2,276.5
2014-12-26 20:00,13.24,21.08,66.17,0.0,2.758,21.25,210.1
2014-12-26 19:00,13.25,19.8,64.95,0.0,0.929,9.09,-7999.0
2014-12-26 18:00,13.27,20.41,72.93,0.0,1.783,9.37,240.4
2014-12-26 17:00,13.29,19.32,84.9,0.0,0.605,5.593,218.4
2014-12-26 16:00,13.29,20.78,82.5,0.0,0.943,11.32,200.5
2014-12-26 15:00,13.28,23.16,83.9,0.0,0.227,2.656,225.6
2014-12-26 14:00,13.26,20.65,89.3,0.0,1.434,12.44,87.8
2014-12-26 13:00,13.25,23.47,82.6,0.0,0.276,4.054,-7999.0
2014-12-26 12:00,13.27,22.37,78.87,0.0,1.476,9.09,165.5
2014-12-26 11:00,13.3,28.38,72.44,0.0,1.358,5.874,269.9
2014-12-26 10:00,13.43,25.59,69.54,0.0,0.927,6.294,302.0
2014-12-26 09:00,13.5,26.32,68.83,0.0,2.111,7.134,304.0
2014-12-26 08:00,13.53,17.53,79.9,0.0,0.042,0.28,306.5
2014-12-26 07:00,13.53,15.44,83.7,0.0,0.051,0.42,306.9
2014-12-26 06:00,13.52,15.92,84.3,0.0,2.287,7.553,261.8
2014-12-26 05:00,13.51,20.2,70.09,1.818,5.996,12.31,146.2
2014-12-26 04:00,13.51,23.88,48.81,0.0,7.081,14.97,147.7
2014-12-26 03:00,13.5,21.67,54.45,0.0,0.803,8.81,253.0
2014-12-26 02:00,13.5,21.92,76.31,3.217,8.84,12.87,81.0
2014-12-26 01:00,13.5,22.9,61.52,6.014,11.08,15.25,103.9
2014-12-26 00:00,13.49,21.55,78.93,4.056,7.682,12.17,206.6
2014-12-25 23:00,13.48,19.1,86.3,5.315,9.42,16.23,290.0
2014-12-25 22:00,13.47,17.88,89.4,6.154,10.38,13.99,318.5
2014-12-25 21:00,13.47,18.0,88.2,5.315,9.37,13.01,304.5
2014-12-25 20:00,13.45,17.76,88.7,5.595,10.31,14.27,315.6
2014-12-25 19:00,13.44,18.98,87.6,6.993,10.61,15.52,307.7
2014-12-25 18:00,13.43,18.48,88.6,7.272,11.97,17.2,295.3
2014-12-25 17:00,13.39,18.24,89.3,10.21,13.61,17.34,314.0
2014-12-25 16:00,13.36,17.68,89.4,8.53,13.15,17.48,303.1
2014-12-25 15:00,13.34,18.1,88.7,0.0,2.905,15.38,337.7
2014-12-25 14:00,13.34,17.25,87.7,0.0,0.054,0.14,340.8
2014-12-25 13:00,13.37,16.28,86.2,0.0,0.04,0.14,340.8
2014-12-25 12:00,13.38,16.83,87.8,0.0,0.043,0.14,340.7
2014-12-25 11:00,13.42,19.1,87.4,0.0,0.052,0.14,340.7
2014-12-25 10:00,13.5,17.7,87.2,0.0,0.047,0.14,340.7
2014-12-25 09:00,13.52,19.29,89.3,0.0,0.047,0.14,340.7
2014-12-25 08:00,13.53,17.64,89.7,0.0,0.053,0.14,340.7
2014-12-25 07:00,13.52,16.17,89.2,0.0,0.047,0.14,340.7
2014-12-25 06:00,13.51,16.9,89.4,0.0,0.057,0.14,340.7
2014-12-25 05:00,13.51,16.66,89.8,0.0,0.041,0.14,340.7
2014-12-25 04:00,13.5,16.6,89.6,0.0,0.05,0.14,340.7
2014-12-25 03:00,13.49,17.39,89.5,0.0,0.051,0.14,340.7
2014-12-25 02:00,13.49,17.15,89.5,0.0,0.048,0.14,340.7
2014-12-25 01:00,13.48,17.63,89.9,0.0,0.055,0.14,340.7
2014-12-25 00:00,13.47,17.88,89.7,0.0,0.049,0.14,340.7
2014-12-24 23:00,13.48,17.51,90.1,0.0,0.05,0.14,340.7
2014-12-24 22:00,13.47,17.02,89.6,0.0,0.054,0.14,340.7
2014-12-24 21:00,13.46,17.63,89.8,0.0,0.05,0.14,340.7
2014-12-24 20:00,13.46,17.76,89.9,0.0,0.049,0.14,340.7
2014-12-24 19:00,13.45,17.63,89.9,0.0,0.057,0.14,340.8
2014-12-24 18:00,13.43,17.82,90.0,0.0,0.05,0.14,340.8
2014-12-24 17:00,13.42,17.02,89.7,0.0,0.051,0.14,340.7
2014-12-24 16:00,13.42,16.65,89.9,0.0,0.049,0.14,340.7
2014-12-24 15:00,13.4,13.71,87.9,0.0,0.058,0.14,340.7
2014-12-24 14:00,13.4,17.38,89.0,0.0,0.049,0.14,340.7
2014-12-24 13:00,13.41,18.24,90.0,0.0,0.045,0.14,340.7
2014-12-24 12:00,13.41,21.42,90.8,0.0,0.048,0.14,340.7
2014-12-24 11:00,13.42,22.03,91.1,0.0,0.053,0.14,340.7
2014-12-24 10:00,13.41,21.61,91.2,0.0,0.049,0.14,340.7
2014-12-24 09:00,13.42,23.5,92.0,0.0,0.054,0.14,340.7
2014-12-24 08:00,13.41,23.86,92.3,0.0,0.049,0.14,340.7
2014-12-24 07:00,13.4,26.07,93.6,0.0,0.052,0.14,340.7
2014-12-24 06:00,13.39,27.9,95.2,0.0,0.053,0.14,340.7
2014-12-24 05:00,13.39,28.64,96.9,0.0,0.048,0.14,340.7
2014-12-24 04:00,13.39,30.04,97.3,0.0,0.047,0.14,340.7
2014-12-24 03:00,13.38,31.2,96.8,0.0,0.65,7.83,340.7
2014-12-24 02:00,13.38,31.39,96.6,4.055,8.89,14.26,340.7
2014-12-24 01:00,13.39,31.51,100.0,7.411,11.46,16.08,340.7
2014-12-24 00:00,13.38,31.69,100.0,8.53,12.48,16.92,340.7
2014-12-23 23:00,13.38,31.57,98.1,8.39,12.47,16.36,340.7
2014-12-23 22:00,13.38,31.63,96.4,8.11,12.52,16.22,340.7
2014-12-23 21:00,13.37,31.57,96.2,9.37,13.67,18.88,340.7
2014-12-23 20:00,13.37,31.08,95.8,11.47,17.22,25.03,340.8
2014-12-23 19:00,13.37,31.82,96.0,14.26,21.22,29.64,340.8
2014-12-23 18:00,13.37,31.69,94.3,16.64,24.3,32.58,337.6
2014-12-23 17:00,13.35,30.34,97.9,16.92,26.25,35.93,332.2
2014-12-23 16:00,13.34,29.79,82.9,21.53,31.53,44.46,300.9
2014-12-23 15:00,13.34,29.6,72.78,23.91,35.05,45.3,308.9
2014-12-23 14:00,13.33,30.52,67.41,21.67,32.52,42.93,306.0
2014-12-23 13:00,13.34,32.29,84.1,18.46,30.96,43.9,307.4
2014-12-23 12:00,13.36,33.34,97.7,19.58,29.47,44.18,306.7
2014-12-23 11:00,13.37,32.73,98.7,18.46,30.14,43.49,308.9
2014-12-23 10:00,13.39,32.55,98.6,19.02,31.01,45.73,309.9
2014-12-23 09:00,13.41,32.31,100.0,19.02,31.2,45.18,309.0
2014-12-23 08:00,13.41,32.07,100.0,20.84,30.03,45.74,310.9
2014-12-23 07:00,13.42,31.83,100.0,19.02,27.31,44.2,304.0
2014-12-23 06:00,13.41,31.83,99.9,20.28,32.81,44.06,295.8
2014-12-23 05:00,13.41,31.95,100.0,23.92,33.2,46.3,296.3
2014-12-23 04:00,13.41,31.77,99.9,20.0,31.09,48.68,290.4
2014-12-23 03:00,13.41,31.95,99.2,14.41,27.11,49.23,286.6
2014-12-23 02:00,13.42,31.7,98.4,0.0,12.45,34.83,295.1
2014-12-23 01:00,13.41,22.04,94.2,0.0,0.053,1.119,299.3
2014-12-23 00:00,13.39,22.77,94.5,0.0,0.045,0.14,308.9
2014-12-22 23:00,13.39,24.66,95.2,0.0,0.049,0.14,302.9
2014-12-22 22:00,13.39,25.39,95.5,0.0,0.05,0.14,297.4
2014-12-22 21:00,13.38,24.78,95.3,0.0,0.043,0.14,279.5
2014-12-22 20:00,13.37,23.37,94.9,0.0,0.047,0.14,226.3
2014-12-22 19:00,13.35,21.9,94.5,0.0,0.049,0.14,141.3
2014-12-22 18:00,13.34,22.32,94.1,0.0,0.047,0.14,203.1
2014-12-22 17:00,13.31,22.44,94.3,0.0,0.048,0.14,103.8
2014-12-22 16:00,13.27,23.65,95.0,0.0,0.047,0.14,171.0
2014-12-22 15:00,13.24,24.63,95.8,0.0,0.045,0.14,154.5
2014-12-22 14:00,13.23,25.91,95.6,0.0,0.866,10.06,176.0
2014-12-22 13:00,13.22,26.89,96.6,0.14,7.235,23.34,188.0
2014-12-22 12:00,13.25,26.53,95.5,3.495,10.83,22.93,273.8
2014-12-22 11:00,13.32,27.65,96.0,6.432,15.64,28.24,58.37
2014-12-22 10:00,13.39,24.6,94.7,11.33,19.01,31.89,52.41
2014-12-22 09:00,13.43,22.22,94.6,10.49,17.69,25.32,52.38
2014-12-22 08:00,13.45,16.78,91.3,8.81,16.4,21.26,52.38
2014-12-22 07:00,13.45,16.41,91.5,10.91,15.99,21.54,52.39
2014-12-22 06:00,13.43,22.47,94.9,10.63,17.24,24.62,52.4
2014-12-22 05:00,13.43,25.22,95.9,4.616,13.97,22.38,52.41
2014-12-22 04:00,13.43,27.42,97.1,7.833,14.09,19.72,52.41
2014-12-22 03:00,13.43,28.16,97.6,10.21,14.58,19.3,52.41
2014-12-22 02:00,13.43,28.04,97.4,11.05,16.04,22.1,52.41
2014-12-22 01:00,13.43,27.79,98.0,11.75,17.15,24.34,52.41
2014-12-22 00:00,13.42,27.24,96.8,12.03,16.31,22.8,52.41
2014-12-21 23:00,13.43,27.06,97.0,12.31,15.89,20.7,52.42
2014-12-21 22:00,13.43,26.57,96.6,11.61,16.01,21.96,52.42
2014-12-21 21:00,13.43,26.69,96.8,11.89,15.59,20.0,52.43
2014-12-21 20:00,13.43,26.87,97.3,10.35,14.39,19.86,52.43
2014-12-21 19:00,13.43,27.0,97.0,10.49,15.35,21.96,52.43
2014-12-21 18:00,13.43,27.54,97.3,12.87,17.37,25.32,52.44
2014-12-21 17:00,13.42,27.79,97.3,12.87,17.2,24.2,52.44
2014-12-21 16:00,13.42,27.54,96.9,12.73,17.22,22.52,52.44
2014-12-21 15:00,13.41,27.66,97.0,12.87,17.93,24.06,52.45
2014-12-21 14:00,13.41,27.05,97.3,12.87,18.01,31.33,52.45
2014-12-21 13:00,13.41,27.36,97.2,13.57,18.74,24.2,52.45
2014-12-21 12:00,13.41,28.21,98.0,13.01,19.11,26.15,52.45
2014-12-21 11:00,13.41,27.97,97.1,13.71,19.98,28.53,52.45
2014-12-21 10:00,13.42,28.4,98.3,13.01,19.83,29.51,52.45
2014-12-21 09:00,13.41,27.9,97.7,15.66,24.24,33.01,52.45
2014-12-21 08:00,13.41,27.96,97.7,16.92,27.02,42.23,52.45
2014-12-21 07:00,13.4,28.02,97.7,18.88,29.0,41.39,52.45
2014-12-21 06:00,13.4,28.51,98.7,21.11,31.96,46.42,52.45
2014-12-21 05:00,13.4,28.82,100.0,22.09,39.82,63.06,52.46
2014-12-21 04:00,13.39,30.84,100.0,12.72,42.43,74.25,52.46
2014-12-21 03:00,13.39,31.45,100.0,36.77,57.15,87.5,135.1
2014-12-21 02:00,13.39,31.69,99.6,31.32,69.41,107.2,287.5
2014-12-21 01:00,13.39,30.65,88.0,39.15,72.3,118.0,281.0
2014-12-21 00:00,13.39,32.43,86.8,42.23,67.35,100.1,277.3
2014-12-20 23:00,13.4,33.04,86.6,46.99,74.1,108.9,279.8
2014-12-20 22:00,13.41,33.41,83.5,45.04,70.87,106.7,280.7
2014-12-20 21:00,13.41,33.48,87.9,38.32,62.6,93.0,279.9
2014-12-20 20:00,13.42,33.54,91.8,42.94,62.5,88.8,282.2
2014-12-20 19:00,13.43,34.77,99.5,46.72,65.82,89.2,282.3
2014-12-20 18:00,13.44,33.17,96.9,38.74,59.54,91.6,277.3
2014-12-20 17:00,13.46,32.69,98.5,34.41,55.72,83.4,280.6
2014-12-20 16:00,13.46,32.2,98.3,37.49,52.47,77.21,272.0
2014-12-20 15:00,13.46,32.07,97.3,0.0,16.24,67.56,265.5
2014-12-20 14:00,13.46,31.46,96.0,0.0,0.047,0.14,265.4
2014-12-20 13:00,13.47,29.56,94.9,0.0,0.046,0.14,265.4
2014-12-20 12:00,13.47,29.26,94.0,0.0,0.043,0.14,265.4
2014-12-20 11:00,13.48,28.65,94.0,0.0,0.045,0.14,265.4
2014-12-20 10:00,13.48,27.79,93.9,0.0,0.051,0.14,265.4
2014-12-20 09:00,13.49,26.93,94.0,0.0,0.043,0.14,265.4
2014-12-20 08:00,13.49,25.96,93.8,0.0,0.049,0.14,265.4
2014-12-20 07:00,13.48,24.85,93.1,0.0,0.051,0.14,265.4
2014-12-20 06:00,13.48,24.36,93.0,0.0,0.044,0.14,265.4
2014-12-20 05:00,13.48,24.24,92.7,0.0,0.048,0.14,265.4
2014-12-20 04:00,13.47,24.36,93.5,0.0,0.05,0.14,265.4
2014-12-20 03:00,13.47,24.49,92.7,0.0,0.047,0.14,265.4
2014-12-20 02:00,13.47,24.24,92.9,0.0,0.043,0.14,265.4
2014-12-20 01:00,13.47,24.18,92.9,0.0,0.045,0.14,265.4
2014-12-20 00:00,13.47,23.87,93.0,0.0,0.046,0.14,265.4
2014-12-19 23:00,13.47,24.0,93.3,0.0,0.047,0.14,265.4
2014-12-19 22:00,13.47,23.87,92.7,0.0,0.043,0.14,265.4
2014-12-19 21:00,13.47,23.39,92.5,0.0,0.046,0.14,265.4
2014-12-19 20:00,13.47,23.75,92.2,0.0,0.045,0.14,265.4
2014-12-19 19:00,13.46,23.26,92.6,0.0,0.041,0.14,265.4
2014-12-19 18:00,13.47,22.96,92.6,0.0,0.051,0.14,265.4
2014-12-19 17:00,13.45,22.65,92.6,0.0,0.045,0.14,265.4
2014-12-19 16:00,13.44,23.2,92.5,0.0,0.042,0.14,265.4
2014-12-19 15:00,13.44,24.12,91.0,0.0,0.048,0.14,265.4
2014-12-19 14:00,13.44,25.83,89.0,0.0,0.052,0.14,265.4
2014-12-19 13:00,13.45,27.18,87.1,0.0,0.042,0.14,265.4
2014-12-19 12:00,13.45,28.28,89.7,0.0,0.051,0.14,265.4
2014-12-19 11:00,13.46,26.38,86.8,0.0,0.044,0.14,265.4
2014-12-19 10:00,13.47,23.39,90.3,0.0,0.039,0.14,265.4
2014-12-19 09:00,13.46,22.9,92.3,0.0,0.044,0.14,265.4
2014-12-19 08:00,13.46,22.96,92.9,0.0,0.047,0.14,265.4
2014-12-19 07:00,13.46,22.41,92.3,0.0,0.049,0.14,265.4
2014-12-19 06:00,13.45,23.2,92.3,0.0,0.049,0.14,265.4
2014-12-19 05:00,13.45,23.94,93.7,0.0,0.042,0.14,265.4
2014-12-19 04:00,13.44,24.12,93.6,0.0,0.044,0.14,265.4
2014-12-19 03:00,13.43,24.85,93.9,0.0,0.044,0.14,265.4
2014-12-19 02:00,13.43,26.44,94.2,0.0,0.041,0.14,265.4
2014-12-19 01:00,13.43,26.69,94.0,0.0,0.044,0.14,265.4
2014-12-19 00:00,13.42,29.26,95.6,0.0,0.048,0.14,265.4
2014-12-18 23:00,13.43,29.87,95.7,0.0,0.043,0.14,265.4
2014-12-18 22:00,13.43,29.75,95.6,0.0,0.044,0.14,265.4
2014-12-18 21:00,13.43,29.26,95.6,0.0,0.048,0.14,265.4
2014-12-18 20:00,13.43,28.65,95.3,0.0,0.045,0.14,265.4
2014-12-18 19:00,13.43,28.22,94.7,0.0,0.042,0.14,265.4
2014-12-18 18:00,13.43,27.36,94.7,0.0,0.042,0.14,265.4
2014-12-18 17:00,13.43,27.0,93.9,0.0,0.048,0.14,265.4
2014-12-18 16:00,13.43,27.06,94.2,0.0,0.048,0.14,265.4
2014-12-18 15:00,13.43,27.18,93.6,0.0,0.04,0.14,265.4
2014-12-18 14:00,13.43,29.99,93.6,0.0,0.05,0.14,265.4
2014-12-18 13:00,13.43,32.07,94.3,0.0,0.047,0.14,265.4
2014-12-18 12:00,13.45,32.44,93.6,0.0,0.047,0.14,265.4
2014-12-18 11:00,13.45,32.01,93.8,0.0,0.05,0.14,265.4
2014-12-18 10:00,13.47,30.48,94.2,0.0,0.052,0.14,265.4
2014-12-18 09:00,13.47,27.91,94.3,0.0,0.053,0.14,265.4
2014-12-18 08:00,13.47,26.57,93.8,0.0,0.044,0.14,265.4
2014-12-18 07:00,13.47,25.59,93.9,0.0,0.044,0.14,265.4
2014-12-18 06:00,13.47,24.24,93.5,0.0,0.047,0.14,265.4
2014-12-18 05:00,13.46,24.24,93.3,0.0,0.043,0.14,234.7
2014-12-18 04:00,13.46,24.24,93.1,0.0,0.037,0.14,262.0
2014-12-18 03:00,13.46,24.73,94.2,0.0,0.043,0.14,178.1
2014-12-18 02:00,13.46,24.79,94.3,0.0,0.045,0.14,220.3
2014-12-18 01:00,13.45,24.36,93.9,0.0,0.044,0.28,208.9
2014-12-18 00:00,13.45,24.12,93.5,0.0,0.09,0.839,213.4
2014-12-17 23:00,13.45,24.36,94.3,0.0,0.461,5.875,215.4
2014-12-17 22:00,13.45,24.18,93.1,1.958,4.116,6.154,217.6
2014-12-17 21:00,13.45,24.0,93.9,0.0,3.803,9.23,212.2
2014-12-17 20:00,13.43,23.94,92.3,0.0,0.048,0.28,218.6
2014-12-17 19:00,13.43,25.04,93.5,0.0,0.046,0.42,230.5
2014-12-17 18:00,13.43,25.1,94.1,0.0,0.047,0.14,258.7
2014-12-17 17:00,13.43,25.89,93.7,0.0,0.042,0.14,287.5
2014-12-17 16:00,13.41,27.18,94.6,0.0,0.045,0.14,316.4
2014-12-17 15:00,13.42,28.15,93.6,0.0,0.043,0.14,306.5
2014-12-17 14:00,13.41,29.87,93.3,0.0,0.047,0.14,321.6
2014-12-17 13:00,13.41,30.36,93.3,0.0,0.047,0.14,326.3
2014-12-17 12:00,13.42,31.09,94.8,0.0,0.046,0.14,313.8
2014-12-17 11:00,13.43,32.13,94.9,0.0,0.041,0.14,313.6
2014-12-17 10:00,13.45,29.5,93.7,0.0,0.045,0.14,316.0
2014-12-17 09:00,13.46,27.55,93.5,0.0,0.046,0.14,321.0
2014-12-17 08:00,13.45,26.02,93.9,0.0,0.047,0.14,318.8
2014-12-17 07:00,13.46,25.59,93.3,0.0,0.041,0.14,324.6
