Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2015-11-20 23:00,13.25,30.22,35.29,11.63,3.809,8.69,8.69
2015-11-20 22:00,13.25,29.91,35.17,10.0,4.727,9.15,9.15
2015-11-20 21:00,13.26,29.37,34.57,12.18,4.524,9.23,9.23
2015-11-20 20:00,13.25,28.8,34.32,12.65,5.476,9.31,9.31
2015-11-20 19:00,13.26,28.34,34.2,11.22,6.361,11.02,11.02
2015-11-20 18:00,13.25,27.76,33.47,9.39,6.837,11.76,11.76
2015-11-20 17:00,13.26,27.3,32.24,10.27,8.2,14.01,14.01
2015-11-20 16:00,13.25,27.6,25.14,19.86,9.66,14.64,14.64
2015-11-20 15:00,13.26,27.6,27.47,13.88,9.86,14.92,14.92
2015-11-20 14:00,13.26,27.3,28.57,13.47,12.04,16.47,16.47
2015-11-20 13:00,13.26,27.41,25.27,30.2,9.76,15.49,15.49
2015-11-20 12:00,13.26,27.49,25.51,32.99,10.41,14.97,14.97
2015-11-20 11:00,13.26,26.95,26.24,30.68,9.73,16.15,16.15
2015-11-20 10:00,13.26,26.02,24.78,33.95,0.0,9.21,9.21
2015-11-20 09:00,13.25,25.02,25.14,29.73,0.0,3.949,3.949
2015-11-20 08:00,13.26,24.63,31.51,18.5,0.0,2.469,2.469
2015-11-20 07:00,13.25,24.55,25.27,27.21,0.0,0.378,0.378
2015-11-20 06:00,13.26,24.82,23.55,31.9,0.0,3.336,3.336
2015-11-20 05:00,13.26,25.13,23.8,36.8,0.0,0.633,0.633
2015-11-20 04:00,13.26,25.75,24.9,25.31,0.0,1.768,1.768
2015-11-20 03:00,13.26,26.56,26.0,22.65,0.0,1.842,1.842
2015-11-20 02:00,13.25,27.57,26.37,32.18,0.0,3.446,3.446
2015-11-20 01:00,13.25,28.26,27.59,22.52,0.0,7.453,7.453
2015-11-20 00:00,13.25,28.6,28.08,22.99,4.422,10.35,10.35
2015-11-19 23:00,13.26,28.99,26.24,42.72,4.49,11.83,11.83
2015-11-19 22:00,13.26,29.1,27.71,41.02,10.37,21.75,21.75
2015-11-19 21:00,13.26,29.68,29.43,32.31,1.496,14.0,14.0
2015-11-19 20:00,13.25,30.52,26.6,50.13,7.346,11.65,11.65
2015-11-19 19:00,13.25,31.56,26.36,79.44,6.461,11.97,11.97
2015-11-19 18:00,13.25,32.86,28.07,95.7,9.39,17.42,17.42
2015-11-19 17:00,13.25,33.67,31.01,99.0,12.0,20.19,20.19
2015-11-19 16:00,13.25,34.13,31.98,100.0,14.35,21.23,21.23
2015-11-19 15:00,13.25,34.16,32.84,100.0,15.47,25.38,25.38
2015-11-19 14:00,13.25,34.24,33.33,100.0,21.49,31.59,31.59
2015-11-19 13:00,13.25,34.28,33.82,100.0,22.27,32.46,32.46
2015-11-19 12:00,13.25,34.24,33.82,100.0,24.65,34.56,34.56
2015-11-19 11:00,13.25,34.05,34.19,100.0,26.8,36.45,36.45
2015-11-19 10:00,13.25,33.7,33.95,100.0,20.0,29.55,29.55
2015-11-19 09:00,13.25,33.32,33.09,100.0,22.28,31.67,31.67
2015-11-19 08:00,13.25,32.94,32.6,100.0,22.68,33.78,33.78
2015-11-19 07:00,13.25,32.44,32.48,100.0,27.78,37.58,37.58
2015-11-19 06:00,13.25,31.71,32.11,100.0,27.24,36.63,36.63
2015-11-19 05:00,13.25,30.83,31.5,100.0,24.66,35.79,35.79
2015-11-19 04:00,13.25,29.64,30.89,100.0,26.39,37.06,37.06
2015-11-19 03:00,13.26,28.07,29.18,100.0,19.69,26.79,26.79
2015-11-19 02:00,13.25,26.99,27.84,100.0,15.03,21.63,21.63
2015-11-19 01:00,13.26,26.14,26.37,99.4,12.14,20.0,20.0
2015-11-19 00:00,13.26,25.21,25.14,99.2,6.395,16.11,16.11
2015-11-18 23:00,13.26,24.47,23.8,98.8,9.46,12.95,12.95
2015-11-18 22:00,13.25,24.05,22.94,98.4,8.64,12.42,12.42
2015-11-18 21:00,13.25,23.65,22.82,98.3,10.17,14.87,14.87
2015-11-18 20:00,13.26,23.31,21.84,98.2,13.37,17.06,17.06
2015-11-18 19:00,13.25,23.19,21.47,97.8,13.16,18.47,18.47
2015-11-18 18:00,13.25,23.26,21.35,97.9,9.59,17.61,17.61
2015-11-18 17:00,13.25,23.15,21.47,98.0,13.03,19.82,19.82
2015-11-18 16:00,13.26,23.23,21.59,97.8,13.2,19.74,19.74
2015-11-18 15:00,13.26,23.38,21.72,97.7,10.41,18.85,18.85
2015-11-18 14:00,13.25,23.31,22.57,97.8,14.83,22.96,22.96
2015-11-18 13:00,13.26,23.23,24.04,97.2,15.75,21.89,21.89
2015-11-18 12:00,13.25,22.8,23.56,97.8,14.53,21.81,21.81
2015-11-18 11:00,13.26,22.13,22.46,97.0,17.59,26.11,26.11
2015-11-18 10:00,13.25,21.39,21.97,97.2,18.78,26.55,26.55
2015-11-18 09:00,13.25,20.91,20.5,97.1,22.15,30.33,30.33
2015-11-18 08:00,13.26,20.76,19.89,97.4,24.09,34.81,34.81
2015-11-18 07:00,13.25,21.19,18.79,97.2,23.37,33.88,33.88
2015-11-18 06:00,13.25,21.62,20.26,97.6,29.73,39.91,39.91
2015-11-18 05:00,13.26,21.58,20.87,98.1,29.77,40.95,40.95
2015-11-18 04:00,13.25,21.7,20.5,98.0,34.05,44.04,44.04
2015-11-18 03:00,13.25,22.17,20.99,98.2,38.37,50.7,50.7
2015-11-18 02:00,13.26,22.76,21.35,97.8,23.61,50.72,50.72
2015-11-18 01:00,12.65,23.19,21.59,98.5,22.25,29.78,29.78
2015-11-18 00:00,12.67,24.44,21.23,98.2,28.27,35.4,35.4
2015-11-17 23:00,12.69,26.41,23.43,99.0,31.29,43.18,43.18
2015-11-17 22:00,12.72,28.53,23.43,98.9,38.13,45.62,45.62
2015-11-17 21:00,12.75,31.06,25.62,99.7,38.12,47.81,47.81
2015-11-17 20:00,12.79,33.21,30.03,100.0,44.86,65.6,65.6
2015-11-17 19:00,12.86,34.51,32.35,100.0,61.07,87.7,87.7
2015-11-17 18:00,13.25,34.05,34.31,100.0,59.99,85.1,85.1
2015-11-17 17:00,13.25,33.21,32.97,100.0,44.82,71.32,71.32
2015-11-17 16:00,13.25,32.86,31.99,100.0,40.57,64.79,64.79
2015-11-17 15:00,13.25,32.86,32.11,100.0,46.15,62.59,62.59
2015-11-17 14:00,13.25,33.05,32.11,100.0,46.11,68.58,68.58
2015-11-17 13:00,13.25,33.4,32.11,100.0,47.58,69.32,69.32
2015-11-17 12:00,13.25,33.7,32.84,100.0,50.84,69.68,69.68
2015-11-17 11:00,13.25,33.74,33.46,100.0,50.4,69.92,69.92
2015-11-17 10:00,13.25,33.44,33.33,100.0,52.92,68.87,68.87
2015-11-17 09:00,13.25,33.28,32.72,100.0,47.58,62.95,62.95
2015-11-17 08:00,13.25,33.36,32.72,100.0,45.09,61.18,61.18
2015-11-17 07:00,13.25,33.36,32.6,100.0,46.86,62.37,62.37
2015-11-17 06:00,13.25,33.48,32.6,100.0,45.88,65.26,65.26
2015-11-17 05:00,13.25,33.67,32.97,100.0,46.56,63.31,63.31
2015-11-17 04:00,13.25,33.51,33.09,100.0,43.5,61.28,61.28
2015-11-17 03:00,13.25,33.28,32.97,100.0,40.57,52.94,52.94
2015-11-17 02:00,13.25,33.09,32.97,100.0,39.21,57.05,57.05
2015-11-17 01:00,13.25,32.71,32.72,100.0,39.18,53.62,53.62
2015-11-17 00:00,13.25,32.06,32.36,100.0,38.63,50.87,50.87
2015-11-16 23:00,13.25,31.06,31.87,100.0,34.21,48.01,48.01
2015-11-16 22:00,13.25,29.91,31.01,100.0,31.5,46.88,46.88
2015-11-16 21:00,13.26,28.6,29.55,100.0,27.24,40.31,40.31
2015-11-16 20:00,13.26,27.53,28.08,100.0,25.03,32.82,32.82
2015-11-16 19:00,13.26,26.29,27.22,99.9,22.62,31.55,31.55
2015-11-16 18:00,13.25,25.05,25.76,99.7,10.65,21.85,21.85
2015-11-16 17:00,13.25,24.44,23.31,98.1,9.15,13.58,13.58
2015-11-16 16:00,13.25,24.09,22.69,97.9,9.56,15.23,15.23
2015-11-16 15:00,13.25,23.81,22.94,97.4,12.65,17.27,17.27
2015-11-16 14:00,13.25,23.62,22.33,96.7,9.56,15.95,15.95
2015-11-16 13:00,13.25,22.96,22.95,95.5,8.84,14.1,14.1
2015-11-16 12:00,13.25,22.13,21.97,95.0,10.34,15.58,15.58
2015-11-16 11:00,13.25,21.07,21.72,91.9,11.4,16.16,16.16
2015-11-16 10:00,13.26,19.96,20.13,94.0,12.86,17.97,17.97
2015-11-16 09:00,13.26,19.01,18.42,92.5,14.63,18.89,18.89
2015-11-16 08:00,13.25,18.29,16.58,90.2,11.94,20.28,20.28
2015-11-16 07:00,13.25,18.05,15.48,93.6,15.58,21.77,21.77
2015-11-16 06:00,13.26,18.45,15.48,94.8,17.28,24.14,24.14
2015-11-16 05:00,13.25,18.69,17.07,94.8,16.91,25.36,25.36
2015-11-16 04:00,13.25,18.45,17.44,95.3,21.4,29.22,29.22
2015-11-16 03:00,13.25,18.13,17.07,95.9,18.3,26.17,26.17
2015-11-16 02:00,13.25,18.09,16.95,95.2,19.97,28.36,28.36
2015-11-16 01:00,13.25,18.25,15.48,95.0,23.27,34.18,34.18
2015-11-16 00:00,13.25,18.77,16.46,95.1,23.0,34.5,34.5
2015-11-15 23:00,13.25,19.01,17.19,96.1,19.15,29.49,29.49
2015-11-15 22:00,13.25,19.17,17.56,95.9,22.28,30.96,30.96
2015-11-15 21:00,13.25,19.37,17.07,96.2,23.37,33.41,33.41
2015-11-15 20:00,13.26,19.65,17.93,95.9,21.13,32.26,32.26
2015-11-15 19:00,13.25,19.84,17.68,96.1,23.85,33.68,33.68
2015-11-15 18:00,13.26,20.2,18.05,96.5,25.45,34.96,34.96
2015-11-15 17:00,13.25,20.48,18.54,96.5,25.48,35.67,35.67
2015-11-15 16:00,13.25,20.8,18.79,96.3,27.9,39.47,39.47
2015-11-15 15:00,13.25,21.15,18.79,96.8,29.43,41.08,41.08
2015-11-15 14:00,13.25,21.31,19.64,96.2,31.67,43.25,43.25
2015-11-15 13:00,13.25,21.23,19.64,95.6,30.72,40.86,40.86
2015-11-15 12:00,13.25,21.07,19.77,95.3,31.84,40.85,40.85
2015-11-15 11:00,13.25,20.44,19.03,95.8,31.77,40.76,40.76
2015-11-15 10:00,13.26,20.56,18.66,95.5,32.79,46.2,46.2
2015-11-15 09:00,13.25,22.37,18.42,94.8,35.89,46.9,46.9
2015-11-15 08:00,13.26,25.52,19.63,95.2,26.36,37.54,37.54
2015-11-15 07:00,13.26,29.1,21.96,93.8,19.25,26.75,26.75
2015-11-15 06:00,13.25,31.94,26.36,92.9,5.951,17.27,17.27
2015-11-15 05:00,13.25,32.78,30.4,100.0,0.0,5.056,5.056
2015-11-15 04:00,13.26,32.9,30.76,100.0,5.577,13.18,13.18
2015-11-15 03:00,13.25,33.13,31.01,96.7,0.0,10.54,10.54
2015-11-15 02:00,13.25,33.28,31.01,97.4,5.237,13.62,13.62
2015-11-15 01:00,13.25,33.48,31.25,97.7,6.734,16.33,16.33
2015-11-15 00:00,13.25,33.74,31.62,97.3,2.04,10.06,10.06
2015-11-14 23:00,13.25,33.82,31.62,98.1,0.0,9.74,9.74
2015-11-14 22:00,13.25,33.82,31.5,96.9,0.0,6.79,6.79
2015-11-14 21:00,13.25,33.82,31.01,98.8,0.0,8.6,8.6
2015-11-14 20:00,13.25,33.97,31.38,98.8,0.0,7.16,7.16
2015-11-14 19:00,13.25,34.05,31.62,99.0,3.639,11.86,11.86
2015-11-14 18:00,13.25,34.35,31.74,100.0,7.176,15.31,15.31
2015-11-14 17:00,13.25,34.93,31.98,100.0,5.1,15.14,15.14
2015-11-14 16:00,13.26,35.7,31.98,100.0,3.842,11.69,11.69
2015-11-14 15:00,13.26,36.27,32.83,100.0,0.0,10.31,10.31
2015-11-14 14:00,13.25,36.2,33.81,100.0,0.136,9.87,9.87
2015-11-14 13:00,13.25,35.96,34.18,100.0,4.42,11.55,11.55
2015-11-14 12:00,13.25,35.62,34.67,100.0,6.291,12.32,12.32
2015-11-14 11:00,13.25,35.31,34.19,100.0,6.903,12.67,12.67
2015-11-14 10:00,13.25,34.89,33.94,100.0,8.81,16.34,16.34
2015-11-14 09:00,13.25,34.47,34.19,100.0,12.55,17.67,17.67
2015-11-14 08:00,13.25,34.2,33.33,100.0,13.2,19.62,19.62
2015-11-14 07:00,13.25,34.13,32.97,100.0,17.11,26.11,26.11
2015-11-14 06:00,13.25,34.13,32.84,100.0,19.18,26.22,26.22
2015-11-14 05:00,13.25,34.35,32.72,100.0,17.82,25.31,25.31
2015-11-14 04:00,13.25,34.78,32.84,100.0,18.67,25.64,25.64
2015-11-14 03:00,13.25,35.08,33.58,100.0,16.93,23.18,23.18
2015-11-14 02:00,13.25,35.24,33.94,100.0,15.95,23.08,23.08
2015-11-14 01:00,13.25,35.28,34.07,100.0,13.84,22.14,22.14
2015-11-14 00:00,13.25,35.31,33.94,100.0,17.41,23.99,23.99
2015-11-13 23:00,13.25,35.35,33.94,100.0,16.02,23.52,23.52
2015-11-13 22:00,13.25,35.24,34.31,100.0,17.48,25.05,25.05
2015-11-13 21:00,13.25,35.08,34.18,100.0,19.15,26.45,26.45
2015-11-13 20:00,13.25,34.97,34.06,100.0,18.87,25.47,25.47
2015-11-13 19:00,13.26,34.82,33.7,100.0,20.44,28.24,28.24
2015-11-13 18:00,13.26,34.66,33.7,100.0,22.82,30.73,30.73
2015-11-13 17:00,13.25,34.59,33.58,100.0,24.21,31.47,31.47
2015-11-13 16:00,13.25,34.62,33.33,100.0,25.78,32.96,32.96
2015-11-13 15:00,13.25,34.82,33.58,100.0,22.92,32.16,32.16
2015-11-13 14:00,13.25,34.97,33.82,100.0,23.74,32.48,32.48
2015-11-13 13:00,13.25,35.12,33.94,100.0,27.44,37.16,37.16
2015-11-13 12:00,13.25,35.28,34.3,100.0,24.18,34.77,34.77
2015-11-13 11:00,13.25,35.28,34.06,100.0,25.47,36.27,36.27
2015-11-13 10:00,13.26,35.2,34.8,100.0,25.37,35.26,35.26
2015-11-13 09:00,13.25,35.01,34.55,100.0,27.68,38.82,38.82
2015-11-13 08:00,13.25,35.05,34.06,100.0,28.36,39.11,39.11
2015-11-13 07:00,13.25,35.05,34.06,100.0,29.79,40.46,40.46
2015-11-13 06:00,13.25,34.97,34.31,100.0,28.43,40.53,40.53
2015-11-13 05:00,13.25,34.78,34.31,100.0,30.71,41.46,41.46
2015-11-13 04:00,13.25,34.47,34.31,100.0,29.31,38.68,38.68
2015-11-13 03:00,13.25,34.16,33.82,100.0,30.95,39.62,39.62
2015-11-13 02:00,13.25,33.97,33.58,100.0,32.41,40.02,40.02
2015-11-13 01:00,13.25,33.63,33.7,100.0,32.61,43.55,43.55
2015-11-13 00:00,13.25,33.24,32.72,100.0,33.57,42.65,42.65
2015-11-12 23:00,13.25,32.9,32.48,100.0,34.82,44.15,44.15
2015-11-12 22:00,13.25,32.44,32.36,100.0,33.43,43.26,43.26
2015-11-12 21:00,13.26,31.87,31.99,100.0,33.97,43.69,43.69
2015-11-12 20:00,13.25,31.02,31.5,100.0,29.59,40.22,40.22
2015-11-12 19:00,13.25,30.06,30.89,100.0,21.53,33.85,33.85
2015-11-12 18:00,13.25,29.14,29.67,100.0,22.72,29.58,29.58
2015-11-12 17:00,13.26,28.3,28.94,99.9,16.5,25.5,25.5
2015-11-12 16:00,13.26,27.22,28.2,99.2,11.46,20.41,20.41
2015-11-12 15:00,13.26,26.76,25.76,96.5,10.82,17.14,17.14
2015-11-12 14:00,13.26,27.07,25.27,94.8,11.5,19.8,19.8
2015-11-12 13:00,13.26,27.68,25.63,92.6,13.03,18.29,18.29
2015-11-12 12:00,13.25,28.07,26.12,91.0,9.52,18.4,18.4
2015-11-12 11:00,13.26,27.99,27.59,91.8,9.9,16.17,16.17
2015-11-12 10:00,13.26,26.83,27.47,90.1,5.17,12.79,12.79
2015-11-12 09:00,13.26,24.47,26.61,89.3,7.721,12.8,12.8
2015-11-12 08:00,13.25,23.11,23.07,94.8,9.83,13.41,13.41
2015-11-12 07:00,13.26,22.6,20.87,95.9,7.518,11.07,11.07
2015-11-12 06:00,13.25,22.68,20.38,94.2,9.25,13.69,13.69
2015-11-12 05:00,13.25,22.64,20.38,94.0,7.858,12.82,12.82
2015-11-12 04:00,13.25,22.68,20.38,95.5,10.07,13.9,13.9
2015-11-12 03:00,13.25,23.15,20.38,95.9,12.38,15.22,15.22
2015-11-12 02:00,13.26,23.46,21.23,96.3,10.78,14.05,14.05
2015-11-12 01:00,13.26,23.58,21.48,96.8,10.37,14.32,14.32
2015-11-12 00:00,13.26,23.65,21.35,96.4,10.54,16.38,16.38
2015-11-11 23:00,13.25,23.58,21.84,97.1,12.28,17.58,17.58
2015-11-11 22:00,13.25,23.77,21.35,96.7,13.78,18.92,18.92
2015-11-11 21:00,13.25,24.05,21.84,96.9,12.82,19.74,19.74
2015-11-11 20:00,13.26,24.28,22.33,96.9,14.49,19.98,19.98
2015-11-11 19:00,13.26,24.24,22.33,97.1,13.67,19.55,19.55
2015-11-11 18:00,13.26,24.28,22.08,97.3,15.41,20.71,20.71
2015-11-11 17:00,13.26,24.55,22.08,97.5,20.1,27.56,27.56
2015-11-11 16:00,13.26,24.86,22.57,97.1,23.33,29.96,29.96
2015-11-11 15:00,13.26,25.09,23.55,97.0,20.82,29.21,29.21
2015-11-11 14:00,13.26,25.4,23.92,95.6,21.22,30.77,30.77
2015-11-11 13:00,13.25,25.21,26.0,96.1,22.69,30.68,30.68
2015-11-11 12:00,13.26,24.82,25.51,96.9,25.61,35.16,35.16
2015-11-11 11:00,13.26,24.94,24.41,96.9,27.76,37.32,37.32
2015-11-11 10:00,13.25,25.13,24.65,97.3,29.76,40.24,40.24
2015-11-11 09:00,13.26,25.6,23.92,97.6,31.77,41.87,41.87
2015-11-11 08:00,13.26,26.41,23.92,98.2,30.61,40.27,40.27
2015-11-11 07:00,13.26,27.34,24.04,98.7,32.28,41.17,41.17
2015-11-11 06:00,13.26,27.8,25.88,99.3,37.59,47.7,47.7
2015-11-11 05:00,13.26,27.49,27.84,100.0,41.5,56.83,56.83
2015-11-11 04:00,13.26,26.64,26.86,99.7,38.95,49.19,49.19
2015-11-11 03:00,13.25,25.99,26.0,99.6,31.53,42.1,42.1
2015-11-11 02:00,13.26,25.68,24.9,99.0,29.15,37.12,37.12
2015-11-11 01:00,13.26,25.64,24.53,98.8,27.86,36.37,36.37
2015-11-11 00:00,13.26,25.6,24.29,98.6,25.51,32.36,32.36
2015-11-10 23:00,13.25,25.29,24.04,98.8,23.13,29.25,29.25
2015-11-10 22:00,13.25,24.86,23.43,98.1,20.54,28.82,28.82
2015-11-10 21:00,13.26,24.74,22.08,94.9,21.19,28.8,28.8
2015-11-10 20:00,13.26,25.17,22.08,95.0,21.46,27.71,27.71
2015-11-10 19:00,13.26,25.94,22.2,90.6,21.63,28.13,28.13
2015-11-10 18:00,13.26,27.1,22.57,89.8,23.16,28.98,28.98
2015-11-10 17:00,13.26,29.1,23.43,73.74,20.07,26.81,26.81
2015-11-10 16:00,13.25,30.72,25.99,55.3,17.28,25.31,25.31
2015-11-10 15:00,13.25,31.91,28.19,49.24,15.41,21.52,21.52
2015-11-10 14:00,13.25,32.9,28.31,43.39,15.37,22.0,22.0
2015-11-10 13:00,13.25,33.74,31.38,43.67,13.09,19.34,19.34
2015-11-10 12:00,13.25,34.24,32.11,41.69,13.74,20.42,20.42
2015-11-10 11:00,13.25,33.67,30.89,41.29,10.51,17.89,17.89
2015-11-10 10:00,13.25,31.56,30.89,43.46,6.734,16.18,16.18
2015-11-10 09:00,13.25,29.53,27.96,52.17,15.82,20.28,20.28
2015-11-10 08:00,13.26,27.57,27.71,52.11,0.0,11.28,11.28
2015-11-10 07:00,13.25,26.41,29.67,38.64,0.0,6.965,6.965
2015-11-10 06:00,13.25,25.25,27.59,40.61,5.884,12.54,12.54
2015-11-10 05:00,13.26,24.51,24.78,60.75,0.0,7.843,7.843
2015-11-10 04:00,13.26,24.09,26.25,39.53,0.0,1.487,1.487
2015-11-10 03:00,13.25,24.12,24.29,55.78,0.0,0.798,0.798
2015-11-10 02:00,13.26,24.12,24.17,60.61,0.0,3.871,3.871
2015-11-10 01:00,13.26,24.09,23.92,65.38,0.0,3.767,3.767
2015-11-10 00:00,13.26,23.89,24.41,60.75,0.0,4.027,4.027
2015-11-09 23:00,13.25,23.93,23.67,62.79,0.0,0.795,0.795
2015-11-09 22:00,13.25,24.47,23.31,62.25,0.0,0.393,0.393
2015-11-09 21:00,13.26,24.86,23.31,60.41,0.0,1.237,1.237
2015-11-09 20:00,13.25,25.4,22.69,70.48,0.0,0.32,0.32
2015-11-09 19:00,13.25,26.18,22.2,72.18,0.0,3.726,3.726
2015-11-09 18:00,13.26,27.07,22.45,82.7,6.259,13.78,13.78
2015-11-09 17:00,13.26,28.38,24.04,88.0,9.86,13.71,13.71
2015-11-09 16:00,13.25,29.76,26.24,85.9,5.0,12.23,12.23
2015-11-09 15:00,13.25,30.83,28.32,83.0,5.747,9.69,9.69
2015-11-09 14:00,13.25,31.41,30.27,80.6,5.169,9.2,9.2
2015-11-09 13:00,13.25,30.95,31.87,76.52,6.019,9.33,9.33
2015-11-09 12:00,13.25,30.72,31.87,79.31,7.516,10.91,10.91
2015-11-09 11:00,13.25,29.68,32.24,75.91,6.837,10.58,10.58
2015-11-09 10:00,13.26,27.22,31.76,76.67,4.558,9.08,9.08
2015-11-09 09:00,13.25,24.44,28.94,86.9,6.089,9.71,9.71
2015-11-09 08:00,13.26,23.97,22.33,95.3,9.29,13.05,13.05
2015-11-09 07:00,13.25,24.24,21.47,94.8,8.64,12.4,12.4
2015-11-09 06:00,13.25,24.55,21.59,95.4,5.851,10.7,10.7
2015-11-09 05:00,13.25,24.94,22.08,95.2,5.442,8.9,8.9
2015-11-09 04:00,13.25,25.56,22.57,94.8,3.741,9.9,9.9
2015-11-09 03:00,13.25,26.1,23.06,96.3,6.327,10.67,10.67
2015-11-09 02:00,13.26,26.68,23.43,97.3,1.02,7.103,7.103
2015-11-09 01:00,13.25,27.22,23.55,97.5,4.354,10.32,10.32
2015-11-09 00:00,13.26,27.88,24.41,98.2,0.0,3.745,3.745
2015-11-08 23:00,13.26,28.07,24.78,97.6,4.49,9.08,9.08
2015-11-08 22:00,13.26,28.64,25.02,97.9,4.218,10.19,10.19
2015-11-08 21:00,13.26,29.26,26.0,96.1,1.497,8.86,8.86
2015-11-08 20:00,13.26,29.8,26.12,96.7,5.306,10.0,10.0
2015-11-08 19:00,13.25,30.45,26.98,95.6,1.598,7.869,7.869
2015-11-08 18:00,13.25,31.1,26.73,95.6,6.734,11.04,11.04
2015-11-08 17:00,13.25,32.17,27.83,91.7,6.7,11.88,11.88
