Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2016-12-29 04:00,13.2,28.11,62.77,24.6,32.91,40.54,258.3
2016-12-29 03:00,13.2,28.85,59.58,23.06,31.54,40.12,255.0
2016-12-29 02:00,13.2,28.6,57.54,7.968,28.54,37.6,257.6
2016-12-29 01:00,13.2,28.23,55.1,23.49,31.24,38.3,251.5
2016-12-29 00:00,13.2,27.62,53.33,20.55,28.85,37.04,241.9
2016-12-28 23:00,13.2,27.26,50.85,19.99,27.97,37.04,254.9
2016-12-28 22:00,13.2,25.91,74.39,19.15,26.66,33.69,258.3
2016-12-28 21:00,13.19,25.67,72.83,17.33,24.41,30.47,262.9
2016-12-28 20:00,13.19,24.87,33.63,18.03,23.02,28.1,264.6
2016-12-28 19:00,13.18,24.44,33.53,11.74,18.64,27.82,255.0
2016-12-28 18:00,13.16,24.19,37.6,8.39,13.46,18.17,258.4
2016-12-28 17:00,13.14,22.35,32.74,5.731,11.9,19.01,259.1
2016-12-28 16:00,13.11,21.01,23.23,3.634,7.799,14.26,245.7
2016-12-28 15:00,13.09,23.75,30.05,0.0,6.511,14.96,232.8
2016-12-28 14:00,13.08,25.64,34.5,0.0,2.719,8.11,237.8
2016-12-28 13:00,13.1,25.22,35.28,0.0,0.34,4.193,143.3
2016-12-28 12:00,13.12,22.84,38.51,0.0,4.282,14.54,83.3
2016-12-28 11:00,13.17,20.65,43.17,2.097,9.48,17.47,46.59
2016-12-28 10:00,13.23,19.68,57.81,0.0,4.369,13.42,105.1
2016-12-28 09:00,13.27,23.72,78.07,0.0,2.346,14.26,157.4
2016-12-28 08:00,13.3,15.53,80.7,0.0,3.407,15.94,131.5
2016-12-28 07:00,13.3,16.27,85.6,0.979,14.47,31.6,276.5
2016-12-28 06:00,13.3,15.47,84.6,9.79,21.92,33.56,290.1
2016-12-28 05:00,13.31,13.58,88.5,16.36,25.18,33.84,280.3
2016-12-28 04:00,13.31,13.94,88.4,12.72,28.71,42.93,259.3
2016-12-28 03:00,13.31,14.92,89.5,18.04,33.06,47.54,257.5
2016-12-28 02:00,13.3,14.25,89.2,20.97,35.42,52.43,257.5
2016-12-28 01:00,13.31,14.19,88.2,20.13,36.46,55.79,261.0
2016-12-28 00:00,13.3,14.19,88.9,26.15,39.93,60.4,258.3
2016-12-27 23:00,13.3,14.07,88.6,25.59,41.95,57.05,256.7
2016-12-27 22:00,13.3,13.82,88.6,26.43,41.83,59.42,256.4
2016-12-27 21:00,13.29,13.75,89.3,27.41,43.1,61.94,262.2
2016-12-27 20:00,13.28,13.45,88.4,21.53,38.23,54.95,264.6
2016-12-27 19:00,13.28,14.42,89.2,16.5,30.59,52.71,265.4
2016-12-27 18:00,13.28,15.65,89.5,12.16,27.82,46.14,272.4
2016-12-27 17:00,13.27,16.87,89.0,8.39,30.7,73.4,252.2
2016-12-27 16:00,13.27,16.99,89.9,0.0,18.52,49.91,249.0
2016-12-27 15:00,13.24,16.62,89.5,5.033,17.12,34.67,240.8
2016-12-27 14:00,13.24,16.37,89.4,21.95,37.35,60.95,255.0
2016-12-27 13:00,13.24,16.25,88.7,24.47,40.7,62.07,256.8
2016-12-27 12:00,13.25,15.28,89.1,0.0,15.57,63.33,263.3
2016-12-27 11:00,13.27,18.64,91.0,0.0,22.66,53.27,259.7
2016-12-27 10:00,13.25,18.03,89.9,5.453,25.16,49.07,258.4
2016-12-27 09:00,13.25,17.78,90.0,7.131,18.03,28.66,259.8
2016-12-27 08:00,13.25,18.88,91.1,6.99,23.85,38.59,276.9
2016-12-27 07:00,13.26,19.92,91.7,11.18,27.93,43.76,266.2
2016-12-27 06:00,13.26,20.6,92.0,8.81,29.33,58.16,260.8
2016-12-27 05:00,13.26,22.18,92.5,13.7,31.68,51.45,250.8
2016-12-27 04:00,13.25,22.85,93.1,0.0,17.04,53.97,251.2
2016-12-27 03:00,13.28,23.16,93.3,17.2,42.97,65.71,246.4
2016-12-27 02:00,13.27,22.98,93.0,28.52,46.84,67.39,245.6
2016-12-27 01:00,13.27,22.99,93.1,0.0,31.46,63.76,248.0
2016-12-27 00:00,13.28,21.4,92.6,5.313,10.63,17.62,252.2
2016-12-26 23:00,13.27,21.09,92.7,1.818,17.15,32.02,251.3
2016-12-26 22:00,13.28,20.85,92.2,19.85,40.42,61.94,258.1
2016-12-26 21:00,13.28,19.44,90.8,30.62,42.68,57.33,260.1
2016-12-26 20:00,13.28,18.16,90.9,25.59,36.83,51.45,260.6
2016-12-26 19:00,13.27,15.89,88.4,21.53,36.72,47.96,262.6
2016-12-26 18:00,13.27,14.3,86.0,28.24,42.83,60.96,265.9
2016-12-26 17:00,13.25,16.8,57.07,29.92,41.02,56.34,269.3
2016-12-26 16:00,13.25,18.02,49.8,26.14,38.52,52.0,270.7
2016-12-26 15:00,13.24,20.65,18.14,22.78,34.63,42.77,267.7
2016-12-26 14:00,13.23,20.9,15.49,21.81,31.02,42.08,265.7
2016-12-26 13:00,13.22,22.61,27.72,21.53,29.97,41.93,265.3
2016-12-26 12:00,13.22,21.57,19.02,14.68,23.94,33.55,254.8
2016-12-26 11:00,13.25,25.3,14.81,7.83,16.23,23.63,250.9
2016-12-26 10:00,13.3,26.91,17.47,0.0,2.553,19.85,162.3
2016-12-26 09:00,13.33,21.9,18.86,0.0,1.023,6.432,125.2
2016-12-26 08:00,13.32,20.55,19.98,0.0,6.586,14.82,90.1
2016-12-26 07:00,13.33,18.35,23.65,0.0,4.691,11.88,81.4
2016-12-26 06:00,13.33,15.66,36.22,0.0,6.147,12.16,94.5
2016-12-26 05:00,13.33,13.7,47.98,0.0,6.01,33.98,94.5
2016-12-26 04:00,13.32,14.8,42.54,0.0,4.408,15.24,99.8
2016-12-26 03:00,13.31,12.97,56.74,0.0,7.985,30.34,133.1
2016-12-26 02:00,13.31,12.72,61.88,0.0,5.25,17.9,152.4
2016-12-26 01:00,13.3,12.97,56.57,0.0,6.449,28.94,153.0
2016-12-26 00:00,13.3,12.23,63.06,0.0,8.92,26.85,213.9
2016-12-25 23:00,13.29,13.52,56.13,2.237,20.02,30.76,272.8
2016-12-25 22:00,13.27,15.34,35.74,2.657,17.43,31.32,274.0
2016-12-25 21:00,13.26,14.3,38.76,1.678,19.35,28.66,265.5
2016-12-25 20:00,13.24,15.27,21.74,6.851,18.2,26.01,269.2
2016-12-25 19:00,13.22,14.23,24.83,0.0,10.2,25.3,210.0
2016-12-25 18:00,13.2,12.58,52.85,0.0,7.81,17.75,222.2
2016-12-25 17:00,13.17,13.55,53.39,0.0,8.32,26.28,223.9
2016-12-25 16:00,13.14,12.63,85.2,0.0,2.87,14.4,126.2
2016-12-25 15:00,13.11,14.35,83.6,0.0,2.556,11.32,138.9
2016-12-25 14:00,13.11,15.69,70.47,0.14,15.13,24.6,236.6
2016-12-25 13:00,13.11,16.48,66.73,13.84,18.21,22.78,259.6
2016-12-25 12:00,13.13,17.46,59.57,12.44,16.95,23.06,261.2
2016-12-25 11:00,13.18,19.55,56.15,7.409,12.42,17.33,264.5
2016-12-25 10:00,13.26,21.88,53.54,0.0,3.122,12.3,272.2
2016-12-25 09:00,13.3,19.76,52.29,0.0,3.835,14.12,293.1
2016-12-25 08:00,13.33,13.88,45.46,0.0,2.025,6.152,53.82
2016-12-25 07:00,13.33,12.54,44.24,0.0,3.219,8.81,145.7
2016-12-25 06:00,13.32,12.78,44.38,0.0,2.521,7.131,75.36
2016-12-25 05:00,13.31,10.03,60.28,0.0,1.493,8.95,174.5
2016-12-25 04:00,13.31,12.05,54.98,0.0,4.438,12.44,204.6
2016-12-25 03:00,13.3,12.35,31.77,0.0,2.45,8.81,181.3
2016-12-25 02:00,13.29,11.74,56.03,0.0,0.359,3.496,238.2
2016-12-25 01:00,13.29,11.38,47.81,0.0,0.356,3.216,161.2
2016-12-25 00:00,13.28,14.31,39.65,0.0,0.068,1.258,165.6
2016-12-24 23:00,13.28,14.67,37.85,0.0,3.103,13.84,174.5
2016-12-24 22:00,13.27,14.61,35.6,0.0,1.154,8.11,211.7
2016-12-24 21:00,13.26,12.1,55.99,0.0,7.239,23.07,196.2
2016-12-24 20:00,13.24,15.89,31.35,9.37,18.92,31.88,312.0
2016-12-24 19:00,13.23,14.29,37.57,16.5,25.52,35.79,304.3
2016-12-24 18:00,13.2,13.87,53.16,23.76,32.69,43.33,298.7
2016-12-24 17:00,13.18,12.4,53.77,21.53,32.68,45.01,300.4
2016-12-24 16:00,13.15,13.67,48.43,15.52,27.88,39.42,297.5
2016-12-24 15:00,13.12,14.83,47.51,18.45,30.7,45.99,293.2
2016-12-24 14:00,13.1,14.53,45.44,18.17,30.09,41.51,303.8
2016-12-24 13:00,13.1,14.77,40.96,15.38,27.89,46.96,300.2
2016-12-24 12:00,13.12,17.1,52.2,1.398,15.31,30.33,261.5
2016-12-24 11:00,13.18,16.01,45.11,7.268,18.44,34.53,273.4
2016-12-24 10:00,13.23,16.99,35.43,7.409,18.73,35.51,278.9
2016-12-24 09:00,13.27,15.52,47.42,7.69,19.73,34.96,302.7
2016-12-24 08:00,13.27,14.67,61.46,17.9,27.81,36.91,301.3
2016-12-24 07:00,13.27,12.35,73.38,21.95,31.85,43.2,300.7
2016-12-24 06:00,13.27,11.73,75.25,17.34,28.95,40.13,302.6
2016-12-24 05:00,13.26,11.73,82.9,17.76,29.81,43.35,300.7
2016-12-24 04:00,13.26,11.85,84.0,17.62,28.6,43.2,293.3
2016-12-24 03:00,13.25,12.4,86.8,15.24,26.39,38.73,298.8
2016-12-24 02:00,13.25,11.54,86.3,8.67,20.84,40.96,288.4
2016-12-24 01:00,13.24,11.97,87.2,8.81,16.37,24.89,295.0
2016-12-24 00:00,13.23,12.83,88.2,11.04,19.3,31.6,303.5
2016-12-23 23:00,13.23,13.5,87.6,0.0,9.24,25.17,208.7
2016-12-23 22:00,13.23,14.91,88.9,1.258,10.86,23.63,218.9
2016-12-23 21:00,13.23,15.4,88.9,0.0,5.487,22.09,163.7
2016-12-23 20:00,13.22,15.76,89.3,0.0,12.17,31.17,205.5
2016-12-23 19:00,13.22,15.03,89.2,0.979,16.87,30.61,285.4
2016-12-23 18:00,13.21,16.25,89.5,3.355,18.16,36.07,256.7
2016-12-23 17:00,13.21,16.13,89.2,9.23,17.54,33.83,275.7
2016-12-23 16:00,13.2,16.74,89.0,9.23,26.92,49.48,281.1
2016-12-23 15:00,13.2,17.53,89.8,26.0,37.4,48.78,283.6
2016-12-23 14:00,13.19,18.27,91.1,19.57,34.2,48.08,278.3
2016-12-23 13:00,13.2,19.8,90.4,19.99,33.07,48.36,261.0
2016-12-23 12:00,13.2,22.12,92.2,24.18,35.66,47.94,259.2
2016-12-23 11:00,13.21,22.49,92.1,14.82,26.94,37.32,254.6
2016-12-23 10:00,13.22,23.59,93.1,19.43,30.13,47.24,252.4
2016-12-23 09:00,13.22,23.22,92.9,21.53,29.86,42.22,242.8
2016-12-23 08:00,13.22,23.16,92.8,21.39,29.65,38.58,240.2
2016-12-23 07:00,13.21,23.22,92.9,19.29,28.09,37.18,243.8
2016-12-23 06:00,13.21,23.71,93.5,22.37,31.89,45.71,248.0
2016-12-23 05:00,13.21,23.59,93.5,22.36,36.16,47.39,250.1
2016-12-23 04:00,13.21,23.34,93.5,22.23,30.52,44.03,240.1
2016-12-23 03:00,13.2,22.12,92.9,15.24,24.55,36.48,239.2
2016-12-23 02:00,13.2,21.26,92.5,13.14,21.95,29.78,240.1
2016-12-23 01:00,13.2,20.47,91.5,11.6,21.4,38.02,239.4
2016-12-23 00:00,13.2,20.04,90.4,11.46,22.96,35.93,253.1
2016-12-22 23:00,13.2,20.04,86.1,11.46,19.32,30.89,253.2
2016-12-22 22:00,13.2,22.73,51.36,16.08,25.29,39.0,263.3
2016-12-22 21:00,13.2,22.61,46.2,17.61,26.1,37.74,259.3
2016-12-22 20:00,13.2,23.46,53.46,23.48,32.23,42.77,259.2
2016-12-22 19:00,13.19,23.95,44.29,23.76,34.09,44.31,259.4
2016-12-22 18:00,13.18,23.4,43.44,20.83,31.08,41.38,260.2
2016-12-22 17:00,13.18,23.83,53.06,19.99,33.06,44.73,264.1
2016-12-22 16:00,13.17,23.65,40.01,25.3,35.16,46.82,268.9
2016-12-22 15:00,13.16,24.19,40.96,22.22,36.51,46.27,268.7
2016-12-22 14:00,13.14,24.43,40.07,28.93,38.07,51.86,266.3
2016-12-22 13:00,13.12,26.27,36.0,25.16,36.19,46.41,265.9
2016-12-22 12:00,13.14,28.22,29.38,25.58,38.75,50.32,267.0
2016-12-22 11:00,13.15,28.48,32.4,26.7,36.45,47.52,270.5
2016-12-22 10:00,13.19,30.8,27.51,24.46,35.01,45.01,271.7
2016-12-22 09:00,13.19,26.52,26.63,19.01,33.21,44.17,269.1
2016-12-22 08:00,13.19,26.77,27.58,15.38,26.67,36.9,262.6
2016-12-22 07:00,13.19,27.5,24.76,21.53,28.16,36.62,266.3
2016-12-22 06:00,13.19,28.85,25.48,20.55,28.74,37.04,259.4
2016-12-22 05:00,13.19,30.68,22.76,18.45,27.99,38.72,247.5
2016-12-22 04:00,13.19,30.56,24.46,20.41,27.2,37.32,260.5
2016-12-22 03:00,13.19,30.68,22.38,18.59,26.62,35.09,267.8
2016-12-22 02:00,13.18,30.25,25.41,20.27,27.49,35.23,263.7
2016-12-22 01:00,13.18,29.7,27.65,21.39,27.84,34.53,258.8
2016-12-22 00:00,13.18,29.03,27.14,21.25,29.31,36.34,261.8
2016-12-21 23:00,13.17,27.62,29.76,19.85,27.99,39.84,245.3
2016-12-21 22:00,13.15,28.11,29.08,16.63,24.12,32.01,241.7
2016-12-21 21:00,13.15,28.29,27.78,13.56,20.57,27.68,235.6
2016-12-21 20:00,13.14,27.37,30.57,14.4,18.85,24.6,206.7
2016-12-21 19:00,13.12,28.65,31.35,14.82,19.08,31.31,237.3
2016-12-21 18:00,13.11,27.79,25.88,11.88,17.5,25.02,253.6
2016-12-21 17:00,13.09,27.73,26.22,13.14,17.08,22.22,238.8
2016-12-21 16:00,13.07,28.46,28.05,11.32,15.75,21.25,222.3
2016-12-21 15:00,13.06,29.98,29.47,11.32,14.02,16.35,224.7
2016-12-21 14:00,13.05,31.14,32.05,4.752,9.61,14.82,236.8
2016-12-21 13:00,13.05,33.77,32.02,4.333,7.992,12.16,248.1
2016-12-21 12:00,13.07,35.0,32.84,2.376,5.333,8.81,265.4
2016-12-21 11:00,13.13,39.1,26.25,1.398,5.569,10.62,273.3
2016-12-21 10:00,13.19,40.71,18.89,0.559,5.806,13.14,263.0
2016-12-21 09:00,13.22,34.78,16.64,0.0,4.848,20.55,268.6
2016-12-21 08:00,13.24,29.09,39.81,0.14,4.656,9.09,259.4
2016-12-21 07:00,13.24,22.98,50.68,0.0,0.536,4.474,100.9
2016-12-21 06:00,13.24,24.81,40.86,0.0,6.44,19.57,100.9
2016-12-21 05:00,13.25,26.16,32.71,3.075,11.5,18.03,167.3
2016-12-21 04:00,13.24,25.42,40.15,1.538,18.87,32.02,178.8
2016-12-21 03:00,13.24,21.51,54.99,0.0,13.02,36.62,155.5
2016-12-21 02:00,13.24,16.98,66.37,0.0,11.06,38.03,127.0
2016-12-21 01:00,13.24,19.8,68.34,0.0,14.25,41.1,273.5
2016-12-21 00:00,13.24,20.16,77.85,0.0,24.86,44.74,306.8
2016-12-20 23:00,13.24,24.75,64.61,25.02,39.93,60.25,322.7
2016-12-20 22:00,13.24,22.61,75.14,26.84,41.28,58.72,312.4
2016-12-20 21:00,13.24,19.98,81.8,2.237,29.42,60.25,258.3
2016-12-20 20:00,13.23,17.35,86.8,8.39,28.85,59.27,288.6
2016-12-20 19:00,13.23,16.62,86.0,7.269,31.69,67.24,295.6
2016-12-20 18:00,13.22,15.94,86.7,18.17,39.45,65.7,293.1
2016-12-20 17:00,13.22,15.76,87.9,22.37,40.49,65.7,295.3
2016-12-20 16:00,13.21,15.15,87.4,0.0,36.07,71.29,289.3
2016-12-20 15:00,13.2,17.47,87.4,0.0,1.553,31.59,276.8
2016-12-20 14:00,13.2,18.88,87.5,0.0,0.056,0.419,277.1
2016-12-20 13:00,13.2,18.21,87.5,0.0,0.058,0.699,265.5
2016-12-20 12:00,13.19,18.82,87.7,0.0,0.049,0.559,272.1
2016-12-20 11:00,13.19,19.06,87.9,0.0,0.054,0.839,284.4
2016-12-20 10:00,13.19,19.43,87.6,0.0,0.053,0.699,277.6
2016-12-20 09:00,13.19,24.69,91.8,0.0,42.21,92.7,272.6
2016-12-20 08:00,13.19,27.26,93.0,0.0,43.26,100.5,264.5
2016-12-20 07:00,13.19,29.76,95.7,0.0,47.55,87.1,259.9
2016-12-20 06:00,13.19,30.99,95.1,0.0,37.24,72.82,248.1
2016-12-20 05:00,13.19,30.43,95.9,0.0,29.56,69.33,246.0
2016-12-20 04:00,13.19,30.56,95.8,0.0,37.34,75.2,239.7
2016-12-20 03:00,13.2,30.8,95.0,13.56,47.51,76.6,234.8
2016-12-20 02:00,13.2,30.99,95.2,4.613,48.01,88.9,239.2
2016-12-20 01:00,13.22,30.25,95.2,20.97,52.64,82.2,247.4
2016-12-20 00:00,13.48,29.95,95.0,41.51,46.13,50.74,253.6
2016-12-19 23:00,13.2,29.15,94.3,7.968,33.14,66.11,246.0
2016-12-19 22:00,13.2,27.74,92.7,0.0,22.81,48.93,245.7
2016-12-19 21:00,13.2,27.01,92.2,12.02,27.12,57.59,241.8
2016-12-19 20:00,13.21,28.23,93.4,10.62,30.67,56.19,243.0
2016-12-19 19:00,13.21,27.74,93.2,18.03,36.08,59.13,244.1
2016-12-19 18:00,13.21,27.13,92.5,20.83,37.95,61.08,242.2
2016-12-19 17:00,13.21,27.07,92.4,24.46,35.39,47.95,243.1
2016-12-19 16:00,13.22,27.93,93.1,24.6,36.24,48.36,250.3
2016-12-19 15:00,13.22,27.13,91.7,23.34,36.73,49.34,256.3
2016-12-19 14:00,13.24,26.89,91.4,25.02,35.99,47.81,259.5
2016-12-19 13:00,13.24,25.91,91.0,25.44,37.72,56.48,253.5
2016-12-19 12:00,13.24,25.18,90.8,22.65,37.59,51.87,257.3
2016-12-19 11:00,13.27,24.63,90.6,13.56,39.74,53.83,258.0
2016-12-19 10:00,13.27,23.29,90.1,12.3,38.62,56.07,254.7
2016-12-19 09:00,13.27,21.89,89.5,0.0,22.9,51.73,249.3
2016-12-19 08:00,13.27,20.91,89.3,4.195,18.26,28.24,253.0
2016-12-19 07:00,13.27,19.44,87.8,10.91,44.09,79.14,255.3
2016-12-19 06:00,13.27,16.32,87.5,41.11,59.73,82.3,256.9
2016-12-19 05:00,13.25,17.11,74.19,37.75,55.58,73.26,255.4
2016-12-19 04:00,13.25,18.21,71.64,33.27,51.93,71.99,245.5
2016-12-19 03:00,13.24,18.94,61.41,31.18,46.63,61.37,238.8
2016-12-19 02:00,13.23,19.68,54.86,29.64,45.94,63.18,240.3
2016-12-19 01:00,13.22,19.67,55.71,33.27,44.39,57.87,248.8
2016-12-19 00:00,13.22,20.53,58.76,31.59,42.02,59.13,242.4
2016-12-18 23:00,13.2,21.26,53.19,25.44,35.6,48.64,247.8
2016-12-18 22:00,13.2,22.49,54.89,20.83,29.9,39.98,263.1
2016-12-18 21:00,13.2,23.83,51.73,19.57,27.0,32.85,220.4
2016-12-18 20:00,13.19,23.77,51.49,13.28,20.73,26.84,246.4
2016-12-18 19:00,13.19,24.08,52.79,11.6,16.66,21.95,246.7
2016-12-18 18:00,13.18,23.71,52.99,8.53,11.08,17.61,237.3
2016-12-18 17:00,13.16,21.32,54.65,6.01,10.68,15.93,236.6
2016-12-18 16:00,13.14,24.55,49.82,4.053,12.8,17.61,248.0
2016-12-18 15:00,13.12,25.04,47.41,0.0,3.617,9.92,242.4
2016-12-18 14:00,13.11,29.26,45.13,0.0,1.129,6.43,233.2
2016-12-18 13:00,13.12,31.52,35.25,0.0,2.339,10.48,271.2
2016-12-18 12:00,13.17,31.54,36.01,0.0,1.152,7.828,249.6
2016-12-18 11:00,13.22,31.41,39.03,0.0,1.807,9.09,249.4
2016-12-18 10:00,13.26,23.77,50.0,0.0,2.513,9.51,211.3
2016-12-18 09:00,13.27,29.16,39.82,0.0,1.02,6.292,293.5
2016-12-18 08:00,13.28,20.17,51.5,0.0,2.572,6.152,265.3
2016-12-18 07:00,13.28,17.54,55.85,0.0,1.51,4.754,288.5
2016-12-18 06:00,13.28,18.22,55.85,0.0,1.432,8.81,209.9
2016-12-18 05:00,13.28,17.36,51.88,0.0,1.228,5.593,255.9
2016-12-18 04:00,13.27,16.26,52.32,0.0,2.327,7.97,244.5
2016-12-18 03:00,13.27,14.61,52.11,0.0,2.221,9.51,251.1
2016-12-18 02:00,13.26,14.06,53.57,0.0,4.59,8.95,266.5
2016-12-18 01:00,13.26,15.4,52.04,0.0,3.27,11.61,252.7
2016-12-18 00:00,13.26,16.26,48.38,0.0,10.11,51.59,247.5
2016-12-17 23:00,13.26,18.82,51.09,10.35,17.83,35.37,302.1
2016-12-17 22:00,13.25,17.72,40.76,5.592,17.48,36.63,238.2
2016-12-17 21:00,13.24,19.06,36.52,0.0,14.91,39.56,218.9
2016-12-17 20:00,13.23,9.89,84.4,0.0,5.755,21.53,135.8
2016-12-17 19:00,13.22,9.71,85.1,0.0,1.375,6.85,163.5
2016-12-17 18:00,13.2,9.28,84.8,0.0,1.854,10.9,213.3
2016-12-17 17:00,13.18,10.62,84.9,0.0,2.113,7.828,145.9
2016-12-17 16:00,13.15,10.07,84.8,0.0,1.501,7.688,136.5
2016-12-17 15:00,13.12,12.45,84.4,0.0,5.919,35.92,148.8
2016-12-17 14:00,13.1,14.16,78.89,0.0,12.91,42.91,210.9
2016-12-17 13:00,13.12,14.28,76.96,0.0,6.737,60.1,162.4
2016-12-17 12:00,13.15,12.33,78.59,0.0,7.973,34.25,168.0
2016-12-17 11:00,13.2,17.53,55.77,0.0,5.802,24.74,170.1
2016-12-17 10:00,13.25,18.45,48.64,0.0,2.853,12.44,158.8
2016-12-17 09:00,13.29,8.68,71.73,0.0,4.856,24.05,167.6
2016-12-17 08:00,13.31,18.47,21.24,4.754,16.44,30.2,291.7
2016-12-17 07:00,13.31,14.31,23.92,4.195,15.78,41.39,257.5
2016-12-17 06:00,13.31,14.31,21.0,2.796,13.73,29.08,278.5
